# nlayers	|E|^2	slope
0.000000000000000000e+00	6.582827261147345954e-01	-1.884832392649050253e-02
1.000000000000000000e+00	6.101853920427892097e-01	-1.884832392649050253e-02
2.000000000000000000e+00	5.657182317269695560e-01	-1.884832392649050253e-02
3.000000000000000000e+00	5.246059738798372063e-01	-1.884832392649050253e-02
4.000000000000000000e+00	4.865922352027625686e-01	-1.884832392649050253e-02
5.000000000000000000e+00	4.514382905606483809e-01	-1.884832392649050253e-02
6.000000000000000000e+00	4.189219547541188082e-01	-1.884832392649050253e-02
7.000000000000000000e+00	3.888365645396549275e-01	-1.884832392649050253e-02
8.000000000000000000e+00	3.609900500758489450e-01	-1.884832392649050253e-02
9.000000000000000000e+00	3.352040855219992621e-01	-1.884832392649050253e-02
1.000000000000000000e+01	3.113133090864655950e-01	-1.884832392649050253e-02
1.100000000000000000e+01	2.891646034180238023e-01	-1.884832392649050253e-02
1.200000000000000000e+01	2.686164278541529615e-01	-1.884832392649050253e-02
1.300000000000000000e+01	2.495381946847601284e-01	-1.884832392649050253e-02
1.400000000000000000e+01	2.318096822562181747e-01	-1.884832392649050253e-02
1.500000000000000000e+01	2.153204784256215754e-01	-1.884832392649050253e-02
1.600000000000000000e+01	1.999694485747805506e-01	-1.884832392649050253e-02
1.700000000000000000e+01	1.856642231027912371e-01	-1.884832392649050253e-02
1.800000000000000000e+01	1.723207000294565694e-01	-1.884832392649050253e-02
1.900000000000000000e+01	1.598625590532438412e-01	-1.884832392649050253e-02
2.000000000000000000e+01	1.482207841102954338e-01	-1.884832392649050253e-02
2.100000000000000000e+01	1.373331921684310952e-01	-1.884832392649050253e-02
2.200000000000000000e+01	1.271439666551385239e-01	-1.884832392649050253e-02
2.300000000000000000e+01	1.176031945543203616e-01	-1.884832392649050253e-02
2.400000000000000000e+01	1.086664068062942745e-01	-1.884832392649050253e-02
2.500000000000000000e+01	1.002941222027890628e-01	-1.884832392649050253e-02
2.600000000000000000e+01	9.245139547744124497e-02	-1.884832392649050253e-02
2.700000000000000000e+01	8.510737074715417350e-02	-1.884832392649050253e-02
2.800000000000000000e+01	7.823484185588455708e-02	-1.884832392649050253e-02
2.900000000000000000e+01	7.180982150601408764e-02	-1.884832392649050253e-02
3.000000000000000000e+01	6.581112133034948408e-02	-1.884832392649050253e-02
3.100000000000000000e+01	6.021994525781362156e-02	-1.884832392649050253e-02
3.200000000000000000e+01	5.501949865688274266e-02	-1.884832392649050253e-02
3.300000000000000000e+01	5.019461580262648409e-02	-1.884832392649050253e-02
3.400000000000000000e+01	4.573140820672318141e-02	-1.884832392649050253e-02
3.500000000000000000e+01	4.161693627695752656e-02	-1.884832392649050253e-02
3.600000000000000000e+01	3.783890663640104846e-02	-1.884832392649050253e-02
3.700000000000000000e+01	3.438539723662100561e-02	-1.884832392649050253e-02
3.800000000000000000e+01	3.124461214867171530e-02	-1.884832392649050253e-02
3.900000000000000000e+01	2.840466761594072354e-02	-1.884832392649050253e-02
4.000000000000000000e+01	2.585341061054390391e-02	-1.884832392649050253e-02
4.100000000000000000e+01	2.357827075692710966e-02	-1.884832392649050253e-02
4.200000000000000000e+01	2.156614608020587798e-02	-1.884832392649050253e-02
4.300000000000000000e+01	1.980332261053364615e-02	-1.884832392649050253e-02
4.400000000000000000e+01	1.827542743668192707e-02	-1.884832392649050253e-02
4.500000000000000000e+01	1.696741436042992213e-02	-1.884832392649050253e-02
4.600000000000000000e+01	1.586358086668223852e-02	-1.884832392649050253e-02
4.700000000000000000e+01	1.494761470070539444e-02	-1.884832392649050253e-02
4.800000000000000000e+01	1.420266794146254202e-02	-1.884832392649050253e-02
4.900000000000000000e+01	1.361145608628539817e-02	-1.884832392649050253e-02
5.000000000000000000e+01	1.315637932406674669e-02	-1.884832392649050253e-02
5.100000000000000000e+01	1.281966287814689104e-02	-1.884832392649050253e-02
5.200000000000000000e+01	1.258351305170011050e-02	-1.884832392649050253e-02
5.300000000000000000e+01	1.243028541244463325e-02	-1.884832392649050253e-02
5.400000000000000000e+01	1.234266141371037108e-02	-1.884832392649050253e-02
5.500000000000000000e+01	1.230382966811315384e-02	-1.884832392649050253e-02
5.600000000000000000e+01	1.229766807006987470e-02	-1.884832392649050253e-02
5.700000000000000000e+01	1.230892300484219375e-02	-1.884832392649050253e-02
5.800000000000000000e+01	1.232338198433186212e-02	-1.884832392649050253e-02
5.900000000000000000e+01	1.232803621200968293e-02	-1.884832392649050253e-02
