# nlayers	|E|^2	slope
0.000000000000000000e+00	6.692002913762176153e-01	-4.403841058279578391e-02
1.000000000000000000e+00	6.066795831541967887e-01	-4.403841058279578391e-02
2.000000000000000000e+00	5.490007406955490499e-01	-4.403841058279578391e-02
3.000000000000000000e+00	4.960646128142247591e-01	-4.403841058279578391e-02
4.000000000000000000e+00	4.477717458737089373e-01	-4.403841058279578391e-02
5.000000000000000000e+00	4.040170727900439518e-01	-4.403841058279578391e-02
6.000000000000000000e+00	3.646852818338902069e-01	-4.403841058279578391e-02
7.000000000000000000e+00	3.296469208553137187e-01	-4.403841058279578391e-02
8.000000000000000000e+00	2.987552802653511419e-01	-4.403841058279578391e-02
9.000000000000000000e+00	2.718440846720155957e-01	-4.403841058279578391e-02
1.000000000000000000e+01	2.487260087857452451e-01	-4.403841058279578391e-02
1.100000000000000000e+01	2.291920183973104597e-01	-4.403841058279578391e-02
1.200000000000000000e+01	2.130115222167108524e-01	-4.403841058279578391e-02
1.300000000000000000e+01	1.999333054745956739e-01	-4.403841058279578391e-02
1.400000000000000000e+01	1.896872017544635747e-01	-4.403841058279578391e-02
1.500000000000000000e+01	1.819864458600772006e-01	-4.403841058279578391e-02
1.600000000000000000e+01	1.765306379268371806e-01	-4.403841058279578391e-02
1.700000000000000000e+01	1.730092377336662213e-01	-4.403841058279578391e-02
1.800000000000000000e+01	1.711054985096576442e-01	-4.403841058279578391e-02
1.900000000000000000e+01	1.705007416695710765e-01	-4.403841058279578391e-02
