# nlayers	|E|^2	slope
0.000000000000000000e+00	6.324690655333163880e-01	-1.793955979019634661e-02
1.000000000000000000e+00	5.884923794216730952e-01	-1.793955979019634661e-02
2.000000000000000000e+00	5.476543014206993742e-01	-1.793955979019634661e-02
3.000000000000000000e+00	5.097282736768518063e-01	-1.793955979019634661e-02
4.000000000000000000e+00	4.745031598799533401e-01	-1.793955979019634661e-02
5.000000000000000000e+00	4.417822385183104439e-01	-1.793955979019634661e-02
6.000000000000000000e+00	4.113822718457727512e-01	-1.793955979019634661e-02
7.000000000000000000e+00	3.831326442778729136e-01	-1.793955979019634661e-02
8.000000000000000000e+00	3.568745643285338165e-01	-1.793955979019634661e-02
9.000000000000000000e+00	3.324603245773741222e-01	-1.793955979019634661e-02
1.000000000000000000e+01	3.097526145218967852e-01	-1.793955979019634661e-02
1.100000000000000000e+01	2.886238815200933283e-01	-1.793955979019634661e-02
1.200000000000000000e+01	2.689557353682546781e-01	-1.793955979019634661e-02
1.300000000000000000e+01	2.506383923868896746e-01	-1.793955979019634661e-02
1.400000000000000000e+01	2.335701552052012464e-01	-1.793955979019634661e-02
1.500000000000000000e+01	2.176569247419805619e-01	-1.793955979019634661e-02
1.600000000000000000e+01	2.028117411783034729e-01	-1.793955979019634661e-02
1.700000000000000000e+01	1.889543510051326924e-01	-1.793955979019634661e-02
1.800000000000000000e+01	1.760107975068013197e-01	-1.793955979019634661e-02
1.900000000000000000e+01	1.639130323092102270e-01	-1.793955979019634661e-02
2.000000000000000000e+01	1.525985458791506155e-01	-1.793955979019634661e-02
2.100000000000000000e+01	1.420100151081120921e-01	-1.793955979019634661e-02
2.200000000000000000e+01	1.320949663498464377e-01	-1.793955979019634661e-02
2.300000000000000000e+01	1.228054525053759727e-01	-1.793955979019634661e-02
2.400000000000000000e+01	1.140977429615648714e-01	-1.793955979019634661e-02
2.500000000000000000e+01	1.059320253893385327e-01	-1.793955979019634661e-02
2.600000000000000000e+01	9.827211859462769983e-02	-1.793955979019634661e-02
2.700000000000000000e+01	9.108519578868359834e-02	-1.793955979019634661e-02
2.800000000000000000e+01	8.434151780411376642e-02	-1.793955979019634661e-02
2.900000000000000000e+01	7.801417592845109883e-02	-1.793955979019634661e-02
3.000000000000000000e+01	7.207884415796980693e-02	-1.793955979019634661e-02
3.100000000000000000e+01	6.651354079056051583e-02	-1.793955979019634661e-02
3.200000000000000000e+01	6.129839937760359070e-02	-1.793955979019634661e-02
3.300000000000000000e+01	5.641544914087577578e-02	-1.793955979019634661e-02
3.400000000000000000e+01	5.184840503160890318e-02	-1.793955979019634661e-02
3.500000000000000000e+01	4.758246766503018005e-02	-1.793955979019634661e-02
3.600000000000000000e+01	4.360413340528859760e-02	-1.793955979019634661e-02
3.700000000000000000e+01	3.990101490295718673e-02	-1.793955979019634661e-02
3.800000000000000000e+01	3.646167240076205601e-02	-1.793955979019634661e-02
3.900000000000000000e+01	3.327545612338288217e-02	-1.793955979019634661e-02
4.000000000000000000e+01	3.033236005477822628e-02	-1.793955979019634661e-02
4.100000000000000000e+01	2.762288738227636556e-02	-1.793955979019634661e-02
4.200000000000000000e+01	2.513792785151540074e-02	-1.793955979019634661e-02
4.300000000000000000e+01	2.286864723116481188e-02	-1.793955979019634661e-02
4.400000000000000000e+01	2.080638903225606393e-02	-1.793955979019634661e-02
4.500000000000000000e+01	1.894258856499639668e-02	-1.793955979019634661e-02
4.600000000000000000e+01	1.726869934730598799e-02	-1.793955979019634661e-02
4.700000000000000000e+01	1.577613180521799524e-02	-1.793955979019634661e-02
4.800000000000000000e+01	1.445620412696600222e-02	-1.793955979019634661e-02
4.900000000000000000e+01	1.330010505132849484e-02	-1.793955979019634661e-02
5.000000000000000000e+01	1.229886828788998368e-02	-1.793955979019634661e-02
5.100000000000000000e+01	1.144335818359642522e-02	-1.793955979019634661e-02
5.200000000000000000e+01	1.072426616759322542e-02	-1.793955979019634661e-02
5.300000000000000000e+01	1.013211742607412515e-02	-1.793955979019634661e-02
5.400000000000000000e+01	9.657287181930387931e-03	-1.793955979019634661e-02
5.500000000000000000e+01	9.290025881510351191e-03	-1.793955979019634661e-02
5.600000000000000000e+01	9.020492523846896163e-03	-1.793955979019634661e-02
5.700000000000000000e+01	8.838795307276041402e-03	-1.793955979019634661e-02
5.800000000000000000e+01	8.735038715352711619e-03	-1.793955979019634661e-02
5.900000000000000000e+01	8.699376119169833707e-03	-1.793955979019634661e-02
