# nlayers	|E|^2	slope
0.000000000000000000e+00	7.995556194021729013e-01	-2.318190599497138571e-02
1.000000000000000000e+00	7.331596553497931046e-01	-2.318190599497138571e-02
2.000000000000000000e+00	6.721919489380179247e-01	-2.318190599497138571e-02
3.000000000000000000e+00	6.162350289596232322e-01	-2.318190599497138571e-02
4.000000000000000000e+00	5.649074739001633816e-01	-2.318190599497138571e-02
5.000000000000000000e+00	5.178586810584964173e-01	-2.318190599497138571e-02
6.000000000000000000e+00	4.747641144227643939e-01	-2.318190599497138571e-02
7.000000000000000000e+00	4.353211460668499067e-01	-2.318190599497138571e-02
8.000000000000000000e+00	3.992455822973114965e-01	-2.318190599497138571e-02
9.000000000000000000e+00	3.662689343887380877e-01	-2.318190599497138571e-02
1.000000000000000000e+01	3.361364568125532193e-01	-2.318190599497138571e-02
1.100000000000000000e+01	3.086059360837796195e-01	-2.318190599497138571e-02
1.200000000000000000e+01	2.834471736051824564e-01	-2.318190599497138571e-02
1.300000000000000000e+01	2.604420690505790392e-01	-2.318190599497138571e-02
1.400000000000000000e+01	2.393851795599809817e-01	-2.318190599497138571e-02
1.500000000000000000e+01	2.200846065833870768e-01	-2.318190599497138571e-02
1.600000000000000000e+01	2.023630483182011774e-01	-2.318190599497138571e-02
1.700000000000000000e+01	1.860588523751661727e-01	-2.318190599497138571e-02
1.800000000000000000e+01	1.710269108720944842e-01	-2.318190599497138571e-02
1.900000000000000000e+01	1.571392581212048833e-01	-2.318190599497138571e-02
2.000000000000000000e+01	1.442852582406276563e-01	-2.318190599497138571e-02
2.100000000000000000e+01	1.323713045325909388e-01	-2.318190599497138571e-02
2.200000000000000000e+01	1.213199919615629285e-01	-2.318190599497138571e-02
2.300000000000000000e+01	1.110687658152751389e-01	-2.318190599497138571e-02
2.400000000000000000e+01	1.015680907589996823e-01	-2.318190599497138571e-02
2.500000000000000000e+01	9.277922215808544204e-02	-2.318190599497138571e-02
2.600000000000000000e+01	8.467169314417051507e-02	-2.318190599497138571e-02
2.700000000000000000e+01	7.722065425655315341e-02	-2.318190599497138571e-02
2.800000000000000000e+01	7.040421599559626431e-02	-2.318190599497138571e-02
2.900000000000000000e+01	6.420094735973803923e-02	-2.318190599497138571e-02
3.000000000000000000e+01	5.858767523238648384e-02	-2.318190599497138571e-02
3.100000000000000000e+01	5.353771093315160684e-02	-2.318190599497138571e-02
3.200000000000000000e+01	4.901960266438858127e-02	-2.318190599497138571e-02
3.300000000000000000e+01	4.499647791342469005e-02	-2.318190599497138571e-02
3.400000000000000000e+01	4.142600055155827576e-02	-2.318190599497138571e-02
3.500000000000000000e+01	3.826092616497595023e-02	-2.318190599497138571e-02
3.600000000000000000e+01	3.545019895284869799e-02	-2.318190599497138571e-02
3.700000000000000000e+01	3.294049715536224304e-02	-2.318190599497138571e-02
3.800000000000000000e+01	3.067810398217635584e-02	-2.318190599497138571e-02
3.900000000000000000e+01	2.861095950586631242e-02	-2.318190599497138571e-02
4.000000000000000000e+01	2.669073747745221575e-02	-2.318190599497138571e-02
4.100000000000000000e+01	2.487479032483415342e-02	-2.318190599497138571e-02
4.200000000000000000e+01	2.312781576625127025e-02	-2.318190599497138571e-02
4.300000000000000000e+01	2.142311880607203692e-02	-2.318190599497138571e-02
4.400000000000000000e+01	1.974337196470824993e-02	-2.318190599497138571e-02
4.500000000000000000e+01	1.808081240164909759e-02	-2.318190599497138571e-02
4.600000000000000000e+01	1.643685462364115335e-02	-2.318190599497138571e-02
4.700000000000000000e+01	1.482113893622707262e-02	-2.318190599497138571e-02
4.800000000000000000e+01	1.325007580295859549e-02	-2.318190599497138571e-02
4.900000000000000000e+01	1.174498203103510087e-02	-2.318190599497138571e-02
5.000000000000000000e+01	1.032993371008220085e-02	-2.318190599497138571e-02
5.100000000000000000e+01	9.029481068630822171e-03	-2.318190599497138571e-02
5.200000000000000000e+01	7.866380469548543350e-03	-2.318190599497138571e-02
5.300000000000000000e+01	6.859497941418479620e-03	-2.318190599497138571e-02
5.400000000000000000e+01	6.022026998035201126e-03	-2.318190599497138571e-02
5.500000000000000000e+01	5.360141849142892843e-03	-2.318190599497138571e-02
5.600000000000000000e+01	4.872176967569440131e-03	-2.318190599497138571e-02
5.700000000000000000e+01	4.548387459364585522e-03	-2.318190599497138571e-02
5.800000000000000000e+01	4.371304338517648276e-03	-2.318190599497138571e-02
5.900000000000000000e+01	4.316657457653310000e-03	-2.318190599497138571e-02
