# nlayers	|E|^2	slope
0.000000000000000000e+00	8.237701722086068212e-01	-2.400253202189594343e-02
1.000000000000000000e+00	7.543278015167583783e-01	-2.400253202189594343e-02
2.000000000000000000e+00	6.908857007761312063e-01	-2.400253202189594343e-02
3.000000000000000000e+00	6.328727316298935479e-01	-2.400253202189594343e-02
4.000000000000000000e+00	5.797603526979590027e-01	-2.400253202189594343e-02
5.000000000000000000e+00	5.310670931867450539e-01	-2.400253202189594343e-02
6.000000000000000000e+00	4.863623801954723991e-01	-2.400253202189594343e-02
7.000000000000000000e+00	4.452688468182985360e-01	-2.400253202189594343e-02
8.000000000000000000e+00	4.074624639081416144e-01	-2.400253202189594343e-02
9.000000000000000000e+00	3.726701290914887776e-01	-2.400253202189594343e-02
1.000000000000000000e+01	3.406646780650653406e-01	-2.400253202189594343e-02
1.100000000000000000e+01	3.112576162734005392e-01	-2.400253202189594343e-02
1.200000000000000000e+01	2.842901644566763197e-01	-2.400253202189594343e-02
1.300000000000000000e+01	2.596234344187013932e-01	-2.400253202189594343e-02
1.400000000000000000e+01	2.371286754323808921e-01	-2.400253202189594343e-02
1.500000000000000000e+01	2.166785424180641961e-01	-2.400253202189594343e-02
1.600000000000000000e+01	1.981402332770792751e-01	-2.400253202189594343e-02
1.700000000000000000e+01	1.813711369861398526e-01	-2.400253202189594343e-02
1.800000000000000000e+01	1.662173507991033528e-01	-2.400253202189594343e-02
1.900000000000000000e+01	1.525150978842918503e-01	-2.400253202189594343e-02
2.000000000000000000e+01	1.400947448540245388e-01	-2.400253202189594343e-02
2.100000000000000000e+01	1.287868213908296977e-01	-2.400253202189594343e-02
2.200000000000000000e+01	1.184292168989360822e-01	-2.400253202189594343e-02
2.300000000000000000e+01	1.088745988569135292e-01	-2.400253202189594343e-02
2.400000000000000000e+01	9.999707984600243738e-02	-2.400253202189594343e-02
2.500000000000000000e+01	9.169725724657508403e-02	-2.400253202189594343e-02
2.600000000000000000e+01	8.390494988309377122e-02	-2.400253202189594343e-02
2.700000000000000000e+01	7.657923574846139947e-02	-2.400253202189594343e-02
2.800000000000000000e+01	6.970572119957280099e-02	-2.400253202189594343e-02
2.900000000000000000e+01	6.329130602397371741e-02	-2.400253202189594343e-02
3.000000000000000000e+01	5.735701094640791031e-02	-2.400253202189594343e-02
3.100000000000000000e+01	5.192966866129859749e-02	-2.400253202189594343e-02
3.200000000000000000e+01	4.703341855391732912e-02	-2.400253202189594343e-02
3.300000000000000000e+01	4.268197244107264227e-02	-2.400253202189594343e-02
3.400000000000000000e+01	3.887253072858364022e-02	-2.400253202189594343e-02
3.500000000000000000e+01	3.558203580871378835e-02	-2.400253202189594343e-02
3.600000000000000000e+01	3.276617518041570476e-02	-2.400253202189594343e-02
3.700000000000000000e+01	3.036122324230369762e-02	-2.400253202189594343e-02
3.800000000000000000e+01	2.828847639104020359e-02	-2.400253202189594343e-02
3.900000000000000000e+01	2.646073064235206218e-02	-2.400253202189594343e-02
4.000000000000000000e+01	2.479001073340162190e-02	-2.400253202189594343e-02
4.100000000000000000e+01	2.319561308660749929e-02	-2.400253202189594343e-02
4.200000000000000000e+01	2.161148952268441073e-02	-2.400253202189594343e-02
4.300000000000000000e+01	1.999207842951609276e-02	-2.400253202189594343e-02
4.400000000000000000e+01	1.831587576560997355e-02	-2.400253202189594343e-02
4.500000000000000000e+01	1.658630778394572236e-02	-2.400253202189594343e-02
4.600000000000000000e+01	1.482978873773729660e-02	-2.400253202189594343e-02
4.700000000000000000e+01	1.309118195262723439e-02	-2.400253202189594343e-02
4.800000000000000000e+01	1.142719176685025144e-02	-2.400253202189594343e-02
4.900000000000000000e+01	9.898460283513261029e-03	-2.400253202189594343e-02
5.000000000000000000e+01	8.561297414505130571e-03	-2.400253202189594343e-02
5.100000000000000000e+01	7.460016994938811763e-03	-2.400253202189594343e-02
5.200000000000000000e+01	6.620780560556540142e-03	-2.400253202189594343e-02
5.300000000000000000e+01	6.047672160101463801e-03	-2.400253202189594343e-02
5.400000000000000000e+01	5.721463471206586320e-03	-2.400253202189594343e-02
5.500000000000000000e+01	5.601209842325878541e-03	-2.400253202189594343e-02
5.600000000000000000e+01	5.628482506122871667e-03	-2.400253202189594343e-02
5.700000000000000000e+01	5.733729897795702274e-03	-2.400253202189594343e-02
5.800000000000000000e+01	5.844008824312466738e-03	-2.400253202189594343e-02
5.900000000000000000e+01	5.891164092692132564e-03	-2.400253202189594343e-02
