# nlayers	|E|^2	slope
0.000000000000000000e+00	5.289179466513481698e-01	-3.024641738013716594e-02
1.000000000000000000e+00	4.845934825123144885e-01	-3.024641738013716594e-02
2.000000000000000000e+00	4.441642824841332549e-01	-3.024641738013716594e-02
3.000000000000000000e+00	4.074470951595632329e-01	-3.024641738013716594e-02
4.000000000000000000e+00	3.742626391180896572e-01	-3.024641738013716594e-02
5.000000000000000000e+00	3.444346970781918538e-01	-3.024641738013716594e-02
6.000000000000000000e+00	3.177893614374142084e-01	-3.024641738013716594e-02
7.000000000000000000e+00	2.941544263729660158e-01	-3.024641738013716594e-02
8.000000000000000000e+00	2.733589211199882185e-01	-3.024641738013716594e-02
9.000000000000000000e+00	2.552327784849835468e-01	-3.024641738013716594e-02
1.000000000000000000e+01	2.396066320973207764e-01	-3.024641738013716594e-02
1.100000000000000000e+01	2.263117353610700211e-01	-3.024641738013716594e-02
1.200000000000000000e+01	2.151799945511435053e-01	-3.024641738013716594e-02
1.300000000000000000e+01	2.060441080098545652e-01	-3.024641738013716594e-02
1.400000000000000000e+01	1.987378029501276622e-01	-3.024641738013716594e-02
1.500000000000000000e+01	1.930961609666738410e-01	-3.024641738013716594e-02
1.600000000000000000e+01	1.889560230029039278e-01	-3.024641738013716594e-02
1.700000000000000000e+01	1.861564642249313728e-01	-3.024641738013716594e-02
1.800000000000000000e+01	1.845393290197772651e-01	-3.024641738013716594e-02
1.900000000000000000e+01	1.839498161671610788e-01	-3.024641738013716594e-02
