# nlayers	|E|^2	slope
0.000000000000000000e+00	6.630002744744547538e-01	-1.103314657752862971e-02
1.000000000000000000e+00	6.141942297844081855e-01	-1.103314657752862971e-02
2.000000000000000000e+00	5.689848841135989321e-01	-1.103314657752862971e-02
3.000000000000000000e+00	5.271070821993986133e-01	-1.103314657752862971e-02
4.000000000000000000e+00	4.883151511901396846e-01	-1.103314657752862971e-02
5.000000000000000000e+00	4.523814720402701828e-01	-1.103314657752862971e-02
6.000000000000000000e+00	4.190951567348352724e-01	-1.103314657752862971e-02
7.000000000000000000e+00	3.882608234360072075e-01	-1.103314657752862971e-02
8.000000000000000000e+00	3.596974622177398495e-01	-1.103314657752862971e-02
9.000000000000000000e+00	3.332373845878905949e-01	-1.103314657752862971e-02
1.000000000000000000e+01	3.087252504933817865e-01	-1.103314657752862971e-02
1.100000000000000000e+01	2.860171669659850036e-01	-1.103314657752862971e-02
1.200000000000000000e+01	2.649798529966535532e-01	-1.103314657752862971e-02
1.300000000000000000e+01	2.454898656273356017e-01	-1.103314657752862971e-02
1.400000000000000000e+01	2.274328826229878586e-01	-1.103314657752862971e-02
1.500000000000000000e+01	2.107030374350041257e-01	-1.103314657752862971e-02
1.600000000000000000e+01	1.952023024922082128e-01	-1.103314657752862971e-02
1.700000000000000000e+01	1.808399171585202692e-01	-1.103314657752862971e-02
1.800000000000000000e+01	1.675318569788154799e-01	-1.103314657752862971e-02
1.900000000000000000e+01	1.552003410976498798e-01	-1.103314657752862971e-02
2.000000000000000000e+01	1.437733749805887584e-01	-1.103314657752862971e-02
2.100000000000000000e+01	1.331843257959208493e-01	-1.103314657752862971e-02
2.200000000000000000e+01	1.233715280265192810e-01	-1.103314657752862971e-02
2.300000000000000000e+01	1.142779170784245513e-01	-1.103314657752862971e-02
2.400000000000000000e+01	1.058506888351624514e-01	-1.103314657752862971e-02
2.500000000000000000e+01	9.804098327564071680e-02	-1.103314657752862971e-02
