# nlayers	|E|^2	slope
0.000000000000000000e+00	8.104705093534465554e-01	-3.348125206809959842e-02
1.000000000000000000e+00	7.441730668661690196e-01	-3.348125206809959842e-02
2.000000000000000000e+00	6.825714938049765035e-01	-3.348125206809959842e-02
3.000000000000000000e+00	6.252900834601472502e-01	-3.348125206809959842e-02
4.000000000000000000e+00	5.720377014818492922e-01	-3.348125206809959842e-02
5.000000000000000000e+00	5.225962283485409143e-01	-3.348125206809959842e-02
6.000000000000000000e+00	4.768065335010611694e-01	-3.348125206809959842e-02
7.000000000000000000e+00	4.345527438936977460e-01	-3.348125206809959842e-02
8.000000000000000000e+00	3.957457068645582332e-01	-3.348125206809959842e-02
9.000000000000000000e+00	3.603066200065471181e-01	-3.348125206809959842e-02
1.000000000000000000e+01	3.281518041633331717e-01	-3.348125206809959842e-02
1.100000000000000000e+01	2.991795296535622040e-01	-3.348125206809959842e-02
1.200000000000000000e+01	2.732596750581467449e-01	-3.348125206809959842e-02
1.300000000000000000e+01	2.502268116230726425e-01	-3.348125206809959842e-02
1.400000000000000000e+01	2.298770776389027215e-01	-3.348125206809959842e-02
1.500000000000000000e+01	2.119689521197846982e-01	-3.348125206809959842e-02
1.600000000000000000e+01	1.962277736156894381e-01	-3.348125206809959842e-02
1.700000000000000000e+01	1.823535965328426101e-01	-3.348125206809959842e-02
1.800000000000000000e+01	1.700317516833368958e-01	-3.348125206809959842e-02
1.900000000000000000e+01	1.589452957620306195e-01	-3.348125206809959842e-02
2.000000000000000000e+01	1.487884088294952889e-01	-3.348125206809959842e-02
2.100000000000000000e+01	1.392797384903932678e-01	-3.348125206809959842e-02
2.200000000000000000e+01	1.301746985611281215e-01	-3.348125206809959842e-02
2.300000000000000000e+01	1.212758080226132990e-01	-3.348125206809959842e-02
2.400000000000000000e+01	1.124402975390223214e-01	-3.348125206809959842e-02
2.500000000000000000e+01	1.035844059373476067e-01	-3.348125206809959842e-02
2.600000000000000000e+01	9.468402418077563609e-02	-3.348125206809959842e-02
2.700000000000000000e+01	8.577160312692601318e-02	-3.348125206809959842e-02
2.800000000000000000e+01	7.692950568251846755e-02	-3.348125206809959842e-02
2.900000000000000000e+01	6.828023540077425568e-02	-3.348125206809959842e-02
3.000000000000000000e+01	5.997419456715159802e-02	-3.348125206809959842e-02
3.100000000000000000e+01	5.217579995836398726e-02	-3.348125206809959842e-02
3.200000000000000000e+01	4.504890151784563673e-02	-3.348125206809959842e-02
3.300000000000000000e+01	3.874250000422249651e-02	-3.348125206809959842e-02
3.400000000000000000e+01	3.337774070239037105e-02	-3.348125206809959842e-02
3.500000000000000000e+01	2.903707287932437778e-02	-3.348125206809959842e-02
3.600000000000000000e+01	2.575631494039835878e-02	-3.348125206809959842e-02
3.700000000000000000e+01	2.352016367254548129e-02	-3.348125206809959842e-02
3.800000000000000000e+01	2.226144664590778630e-02	-3.348125206809959842e-02
3.900000000000000000e+01	2.186415652051258707e-02	-3.348125206809959842e-02
