# nlayers	|E|^2	slope
0.000000000000000000e+00	6.449940654952168728e-01	-1.862873426149636025e-02
1.000000000000000000e+00	5.994078417590155139e-01	-1.862873426149636025e-02
2.000000000000000000e+00	5.571327574269371308e-01	-1.862873426149636025e-02
3.000000000000000000e+00	5.179166382953994674e-01	-1.862873426149636025e-02
4.000000000000000000e+00	4.815253455767586344e-01	-1.862873426149636025e-02
5.000000000000000000e+00	4.477416693337867848e-01	-1.862873426149636025e-02
6.000000000000000000e+00	4.163643010745913253e-01	-1.862873426149636025e-02
7.000000000000000000e+00	3.872068770463651388e-01	-1.862873426149636025e-02
8.000000000000000000e+00	3.600970844249004044e-01	-1.862873426149636025e-02
9.000000000000000000e+00	3.348758232464525975e-01	-1.862873426149636025e-02
1.000000000000000000e+01	3.113964175686913527e-01	-1.862873426149636025e-02
1.100000000000000000e+01	2.895238699770659729e-01	-1.862873426149636025e-02
1.200000000000000000e+01	2.691341541703907714e-01	-1.862873426149636025e-02
1.300000000000000000e+01	2.501135409629617334e-01	-1.862873426149636025e-02
1.400000000000000000e+01	2.323579536278656821e-01	-1.862873426149636025e-02
1.500000000000000000e+01	2.157723490749111905e-01	-1.862873426149636025e-02
1.600000000000000000e+01	2.002701219042285208e-01	-1.862873426149636025e-02
1.700000000000000000e+01	1.857725289003769320e-01	-1.862873426149636025e-02
1.800000000000000000e+01	1.722081320290405893e-01	-1.862873426149636025e-02
1.900000000000000000e+01	1.595122584664438459e-01	-1.862873426149636025e-02
2.000000000000000000e+01	1.476264766278685414e-01	-1.862873426149636025e-02
2.100000000000000000e+01	1.364980875637251678e-01	-1.862873426149636025e-02
2.200000000000000000e+01	1.260796314572843468e-01	-1.862873426149636025e-02
2.300000000000000000e+01	1.163284092855056406e-01	-1.862873426149636025e-02
2.400000000000000000e+01	1.072060199917548445e-01	-1.862873426149636025e-02
2.500000000000000000e+01	9.867791376532414338e-02	-1.862873426149636025e-02
2.600000000000000000e+01	9.071296222665281572e-02	-1.862873426149636025e-02
2.700000000000000000e+01	8.328304647852337317e-02	-1.862873426149636025e-02
2.800000000000000000e+01	7.636266410222826428e-02	-1.862873426149636025e-02
2.900000000000000000e+01	6.992855625416030674e-02	-1.862873426149636025e-02
3.000000000000000000e+01	6.395935605334013285e-02	-1.862873426149636025e-02
3.100000000000000000e+01	5.843525944534303657e-02	-1.862873426149636025e-02
3.200000000000000000e+01	5.333771968468661168e-02	-1.862873426149636025e-02
3.300000000000000000e+01	4.864916649814687161e-02	-1.862873426149636025e-02
3.400000000000000000e+01	4.435275087827102863e-02	-1.862873426149636025e-02
3.500000000000000000e+01	4.043211631249616494e-02	-1.862873426149636025e-02
3.600000000000000000e+01	3.687119708205947866e-02	-1.862873426149636025e-02
3.700000000000000000e+01	3.365404406989271763e-02	-1.862873426149636025e-02
3.800000000000000000e+01	3.076467830178173865e-02	-1.862873426149636025e-02
3.900000000000000000e+01	2.818697221429927041e-02	-1.862873426149636025e-02
4.000000000000000000e+01	2.590455840060039427e-02	-1.862873426149636025e-02
4.100000000000000000e+01	2.390076533541958537e-02	-1.862873426149636025e-02
4.200000000000000000e+01	2.215857932788195539e-02	-1.862873426149636025e-02
4.300000000000000000e+01	2.066063169938472249e-02	-1.862873426149636025e-02
4.400000000000000000e+01	1.938920993808929821e-02	-1.862873426149636025e-02
4.500000000000000000e+01	1.832629134563139306e-02	-1.862873426149636025e-02
4.600000000000000000e+01	1.745359746946626225e-02	-1.862873426149636025e-02
4.700000000000000000e+01	1.675266740953782266e-02	-1.862873426149636025e-02
4.800000000000000000e+01	1.620494790412781855e-02	-1.862873426149636025e-02
4.900000000000000000e+01	1.579189793990474350e-02	-1.862873426149636025e-02
5.000000000000000000e+01	1.549510549807400252e-02	-1.862873426149636025e-02
5.100000000000000000e+01	1.529641394444718368e-02	-1.862873426149636025e-02
5.200000000000000000e+01	1.517805549806651444e-02	-1.862873426149636025e-02
5.300000000000000000e+01	1.512278917214758718e-02	-1.862873426149636025e-02
5.400000000000000000e+01	1.511404057345700977e-02	-1.862873426149636025e-02
5.500000000000000000e+01	1.513604097224595553e-02	-1.862873426149636025e-02
5.600000000000000000e+01	1.517396311443900032e-02	-1.862873426149636025e-02
5.700000000000000000e+01	1.521405134035581398e-02	-1.862873426149636025e-02
5.800000000000000000e+01	1.524374369875997927e-02	-1.862873426149636025e-02
5.900000000000000000e+01	1.525178389995086696e-02	-1.862873426149636025e-02
