# nlayers	|E|^2	slope
0.000000000000000000e+00	7.436170516789114560e-01	-2.145878824809899221e-02
1.000000000000000000e+00	6.851484310437778724e-01	-2.145878824809899221e-02
2.000000000000000000e+00	6.311803013131889184e-01	-2.145878824809899221e-02
3.000000000000000000e+00	5.813639116082963687e-01	-2.145878824809899221e-02
4.000000000000000000e+00	5.353809275448041527e-01	-2.145878824809899221e-02
5.000000000000000000e+00	4.929407735705337856e-01	-2.145878824809899221e-02
6.000000000000000000e+00	4.537780900739657453e-01	-2.145878824809899221e-02
7.000000000000000000e+00	4.176503086311135760e-01	-2.145878824809899221e-02
8.000000000000000000e+00	3.843353512858612708e-01	-2.145878824809899221e-02
9.000000000000000000e+00	3.536294615690206422e-01	-2.145878824809899221e-02
1.000000000000000000e+01	3.253451760324711506e-01	-2.145878824809899221e-02
1.100000000000000000e+01	2.993094454075509447e-01	-2.145878824809899221e-02
1.200000000000000000e+01	2.753619141144216242e-01	-2.145878824809899221e-02
1.300000000000000000e+01	2.533533657962213081e-01	-2.145878824809899221e-02
1.400000000000000000e+01	2.331443408936886008e-01	-2.145878824809899221e-02
1.500000000000000000e+01	2.146039300962229168e-01	-2.145878824809899221e-02
1.600000000000000000e+01	1.976087449034236998e-01	-2.145878824809899221e-02
1.700000000000000000e+01	1.820420636188497254e-01	-2.145878824809899221e-02
1.800000000000000000e+01	1.677931479957648631e-01	-2.145878824809899221e-02
1.900000000000000000e+01	1.547567225884732278e-01	-2.145878824809899221e-02
2.000000000000000000e+01	1.428326057586855047e-01	-2.145878824809899221e-02
2.100000000000000000e+01	1.319254783668398490e-01	-2.145878824809899221e-02
2.200000000000000000e+01	1.219447735584766601e-01	-2.145878824809899221e-02
2.300000000000000000e+01	1.128046688392290026e-01	-2.145878824809899221e-02
2.400000000000000000e+01	1.044241599074436228e-01	-2.145878824809899221e-02
2.500000000000000000e+01	9.672719455176349845e-02	-2.145878824809899221e-02
2.600000000000000000e+01	8.964284437285521823e-02	-2.145878824809899221e-02
2.700000000000000000e+01	8.310549218269783212e-02	-2.145878824809899221e-02
2.800000000000000000e+01	7.705501367752919106e-02	-2.145878824809899221e-02
2.900000000000000000e+01	7.143693335484510576e-02	-2.145878824809899221e-02
3.000000000000000000e+01	6.620253661165126369e-02	-2.145878824809899221e-02
3.100000000000000000e+01	6.130892246048228605e-02	-2.145878824809899221e-02
3.200000000000000000e+01	5.671898425275127831e-02	-2.145878824809899221e-02
3.300000000000000000e+01	5.240130911095024907e-02	-2.145878824809899221e-02
3.400000000000000000e+01	4.832999033450312287e-02	-2.145878824809899221e-02
3.500000000000000000e+01	4.448435074205275841e-02	-2.145878824809899221e-02
3.600000000000000000e+01	4.084857862399614986e-02	-2.145878824809899221e-02
3.700000000000000000e+01	3.741128158069536441e-02	-2.145878824809899221e-02
3.800000000000000000e+01	3.416496689491007460e-02	-2.145878824809899221e-02
3.900000000000000000e+01	3.110546012003293989e-02	-2.145878824809899221e-02
4.000000000000000000e+01	2.823127615841358046e-02	-2.145878824809899221e-02
4.100000000000000000e+01	2.554295917096554430e-02	-2.145878824809899221e-02
4.200000000000000000e+01	2.304240913263326182e-02	-2.145878824809899221e-02
4.300000000000000000e+01	2.073221368048587532e-02	-2.145878824809899221e-02
4.400000000000000000e+01	1.861500406625846496e-02	-2.145878824809899221e-02
4.500000000000000000e+01	1.669285351974665946e-02	-2.145878824809899221e-02
4.600000000000000000e+01	1.496673517300567413e-02	-2.145878824809899221e-02
4.700000000000000000e+01	1.343605492932882159e-02	-2.145878824809899221e-02
4.800000000000000000e+01	1.209827234770141299e-02	-2.145878824809899221e-02
4.900000000000000000e+01	1.094861983363670105e-02	-2.145878824809899221e-02
5.000000000000000000e+01	9.979927277618681064e-03	-2.145878824809899221e-02
5.100000000000000000e+01	9.182555871952897270e-03	-2.145878824809899221e-02
5.200000000000000000e+01	8.544441283616454816e-03	-2.145878824809899221e-02
5.300000000000000000e+01	8.051242787442016227e-03	-2.145878824809899221e-02
5.400000000000000000e+01	7.686591493997361677e-03	-2.145878824809899221e-02
5.500000000000000000e+01	7.432427559545138653e-03	-2.145878824809899221e-02
5.600000000000000000e+01	7.269413353492000171e-03	-2.145878824809899221e-02
5.700000000000000000e+01	7.177407082238272847e-03	-2.145878824809899221e-02
5.800000000000000000e+01	7.135979412833033143e-03	-2.145878824809899221e-02
5.900000000000000000e+01	7.124954272958599483e-03	-2.145878824809899221e-02
