# nlayers	|E|^2	slope
0.000000000000000000e+00	6.465966796317914600e-01	-1.849243136374179031e-02
1.000000000000000000e+00	6.034714774426493955e-01	-1.849243136374179031e-02
2.000000000000000000e+00	5.632462128846742466e-01	-1.849243136374179031e-02
3.000000000000000000e+00	5.257172386331672165e-01	-1.849243136374179031e-02
4.000000000000000000e+00	4.906950472823763953e-01	-1.849243136374179031e-02
5.000000000000000000e+00	4.580033738258442733e-01	-1.849243136374179031e-02
6.000000000000000000e+00	4.274783554426958565e-01	-1.849243136374179031e-02
7.000000000000000000e+00	3.989677441486649823e-01	-1.849243136374179031e-02
8.000000000000000000e+00	3.723301682114480982e-01	-1.849243136374179031e-02
9.000000000000000000e+00	3.474344385525230394e-01	-1.849243136374179031e-02
1.000000000000000000e+01	3.241588966626605672e-01	-1.849243136374179031e-02
1.100000000000000000e+01	3.023908008467250941e-01	-1.849243136374179031e-02
1.200000000000000000e+01	2.820257478856545985e-01	-1.849243136374179031e-02
1.300000000000000000e+01	2.629671274602650710e-01	-1.849243136374179031e-02
1.400000000000000000e+01	2.451256069232569945e-01	-1.849243136374179031e-02
1.500000000000000000e+01	2.284186442329349254e-01	-1.849243136374179031e-02
1.600000000000000000e+01	2.127700270750920164e-01	-1.849243136374179031e-02
1.700000000000000000e+01	1.981094363985881901e-01	-1.849243136374179031e-02
1.800000000000000000e+01	1.843720327757185362e-01	-1.849243136374179031e-02
1.900000000000000000e+01	1.714980641708014342e-01	-1.849243136374179031e-02
2.000000000000000000e+01	1.594324938598184194e-01	-1.849243136374179031e-02
2.100000000000000000e+01	1.481246473906834005e-01	-1.849243136374179031e-02
2.200000000000000000e+01	1.375278776080841869e-01	-1.849243136374179031e-02
2.300000000000000000e+01	1.275992468891128384e-01	-1.849243136374179031e-02
2.400000000000000000e+01	1.182992258463660823e-01	-1.849243136374179031e-02
2.500000000000000000e+01	1.095914078541662257e-01	-1.849243136374179031e-02
2.600000000000000000e+01	1.014422388413437209e-01	-1.849243136374179031e-02
2.700000000000000000e+01	9.382076187097725117e-02	-1.849243136374179031e-02
2.800000000000000000e+01	8.669837609397620937e-02	-1.849243136374179031e-02
2.900000000000000000e+01	8.004860971979853301e-02	-1.849243136374179031e-02
3.000000000000000000e+01	7.384690669434668120e-02	-1.849243136374179031e-02
3.100000000000000000e+01	6.807042681261393779e-02	-1.849243136374179031e-02
3.200000000000000000e+01	6.269785902244046083e-02	-1.849243136374179031e-02
3.300000000000000000e+01	5.770924769627630568e-02	-1.849243136374179031e-02
3.400000000000000000e+01	5.308583166066205977e-02	-1.849243136374179031e-02
3.500000000000000000e+01	4.880989577877858920e-02	-1.849243136374179031e-02
3.600000000000000000e+01	4.486463488045324549e-02	-1.849243136374179031e-02
3.700000000000000000e+01	4.123402982703343322e-02	-1.849243136374179031e-02
3.800000000000000000e+01	3.790273548616026472e-02	-1.849243136374179031e-02
3.900000000000000000e+01	3.485598037431721086e-02	-1.849243136374179031e-02
4.000000000000000000e+01	3.207947770372622520e-02	-1.849243136374179031e-02
4.100000000000000000e+01	2.955934754536041972e-02	-1.849243136374179031e-02
4.200000000000000000e+01	2.728204979218214893e-02	-1.849243136374179031e-02
4.300000000000000000e+01	2.523432757684391722e-02	-1.849243136374179031e-02
4.400000000000000000e+01	2.340316076664920170e-02	-1.849243136374179031e-02
4.500000000000000000e+01	2.177572912618910492e-02	-1.849243136374179031e-02
4.600000000000000000e+01	2.033938470536987217e-02	-1.849243136374179031e-02
4.700000000000000000e+01	1.908163297812489126e-02	-1.849243136374179031e-02
4.800000000000000000e+01	1.799012222554045512e-02	-1.849243136374179031e-02
4.900000000000000000e+01	1.705264062697071578e-02	-1.849243136374179031e-02
5.000000000000000000e+01	1.625712049449600308e-02	-1.849243136374179031e-02
5.100000000000000000e+01	1.559164906027736899e-02	-1.849243136374179031e-02
5.200000000000000000e+01	1.504448520343132541e-02	-1.849243136374179031e-02
5.300000000000000000e+01	1.460408148340126833e-02	-1.849243136374179031e-02
5.400000000000000000e+01	1.425911083080385125e-02	-1.849243136374179031e-02
5.500000000000000000e+01	1.399849723469971836e-02	-1.849243136374179031e-02
5.600000000000000000e+01	1.381144975745098730e-02	-1.849243136374179031e-02
5.700000000000000000e+01	1.368749920500511759e-02	-1.849243136374179031e-02
5.800000000000000000e+01	1.361653678175657120e-02	-1.849243136374179031e-02
5.900000000000000000e+01	1.358885406520284403e-02	-1.849243136374179031e-02
