# nlayers	|E|^2	slope
0.000000000000000000e+00	6.445645587801164256e-01	-1.386979993405343392e-02
1.000000000000000000e+00	5.979361647895233833e-01	-1.386979993405343392e-02
2.000000000000000000e+00	5.546710636011416007e-01	-1.386979993405343392e-02
3.000000000000000000e+00	5.145288917654139427e-01	-1.386979993405343392e-02
4.000000000000000000e+00	4.772865708064138457e-01	-1.386979993405343392e-02
5.000000000000000000e+00	4.427370309109409652e-01	-1.386979993405343392e-02
6.000000000000000000e+00	4.106880277389599598e-01	-1.386979993405343392e-02
7.000000000000000000e+00	3.809610460526425268e-01	-1.386979993405343392e-02
8.000000000000000000e+00	3.533902842943003608e-01	-1.386979993405343392e-02
9.000000000000000000e+00	3.278217146397209292e-01	-1.386979993405343392e-02
1.000000000000000000e+01	3.041122134158953383e-01	-1.386979993405343392e-02
1.100000000000000000e+01	2.821287571037480735e-01	-1.386979993405343392e-02
1.200000000000000000e+01	2.617476794499847270e-01	-1.386979993405343392e-02
1.300000000000000000e+01	2.428539854901929640e-01	-1.386979993405343392e-02
1.400000000000000000e+01	2.253407185403283608e-01	-1.386979993405343392e-02
1.500000000000000000e+01	2.091083764480359819e-01	-1.386979993405343392e-02
1.600000000000000000e+01	1.940643736111008211e-01	-1.386979993405343392e-02
1.700000000000000000e+01	1.801225454697608086e-01	-1.386979993405343392e-02
1.800000000000000000e+01	1.672026923645725249e-01	-1.386979993405343392e-02
1.900000000000000000e+01	1.552301598237993685e-01	-1.386979993405343392e-02
2.000000000000000000e+01	1.441354525055337232e-01	-1.386979993405343392e-02
2.100000000000000000e+01	1.338538791715007115e-01	-1.386979993405343392e-02
2.200000000000000000e+01	1.243252262130768726e-01	-1.386979993405343392e-02
2.300000000000000000e+01	1.154934573867492514e-01	-1.386979993405343392e-02
2.400000000000000000e+01	1.073064375471216580e-01	-1.386979993405343392e-02
2.500000000000000000e+01	9.971567829161533114e-02	-1.386979993405343392e-02
2.600000000000000000e+01	9.267610355303174119e-02	-1.386979993405343392e-02
2.700000000000000000e+01	8.614583329484598595e-02	-1.386979993405343392e-02
2.800000000000000000e+01	8.008598358004002937e-02	-1.386979993405343392e-02
2.900000000000000000e+01	7.446048139791504317e-02	-1.386979993405343392e-02
3.000000000000000000e+01	6.923589274496011470e-02	-1.386979993405343392e-02
3.100000000000000000e+01	6.438126256571799488e-02	-1.386979993405343392e-02
3.200000000000000000e+01	5.986796526778281891e-02	-1.386979993405343392e-02
3.300000000000000000e+01	5.566956463160145641e-02	-1.386979993405343392e-02
3.400000000000000000e+01	5.176168204055096866e-02	-1.386979993405343392e-02
3.500000000000000000e+01	4.812187205967723841e-02	-1.386979993405343392e-02
3.600000000000000000e+01	4.472950449226963110e-02	-1.386979993405343392e-02
3.700000000000000000e+01	4.156565214183913920e-02	-1.386979993405343392e-02
3.800000000000000000e+01	3.861298360271767094e-02	-1.386979993405343392e-02
3.900000000000000000e+01	3.585566049504165104e-02	-1.386979993405343392e-02
4.000000000000000000e+01	3.327923864891579181e-02	-1.386979993405343392e-02
4.100000000000000000e+01	3.087057282766487998e-02	-1.386979993405343392e-02
4.200000000000000000e+01	2.861772466084510150e-02	-1.386979993405343392e-02
4.300000000000000000e+01	2.650987353368967903e-02	-1.386979993405343392e-02
4.400000000000000000e+01	2.453723025050306289e-02	-1.386979993405343392e-02
4.500000000000000000e+01	2.269095335481630463e-02	-1.386979993405343392e-02
4.600000000000000000e+01	2.096306804853145106e-02	-1.386979993405343392e-02
4.700000000000000000e+01	1.934638770551090972e-02	-1.386979993405343392e-02
4.800000000000000000e+01	1.783443802185713870e-02	-1.386979993405343392e-02
4.900000000000000000e+01	1.642138388527982634e-02	-1.386979993405343392e-02
5.000000000000000000e+01	1.510195907932597448e-02	-1.386979993405343392e-02
5.100000000000000000e+01	1.387139896478046738e-02	-1.386979993405343392e-02
5.200000000000000000e+01	1.272537630022822601e-02	-1.386979993405343392e-02
5.300000000000000000e+01	1.165994037667098665e-02	-1.386979993405343392e-02
5.400000000000000000e+01	1.067145964735169254e-02	-1.386979993405343392e-02
5.500000000000000000e+01	9.756568033767430009e-03	-1.386979993405343392e-02
5.600000000000000000e+01	8.912115082529304538e-03	-1.386979993405343392e-02
5.700000000000000000e+01	8.135120135602311522e-03	-1.386979993405343392e-02
5.800000000000000000e+01	7.422730658943586975e-03	-1.386979993405343392e-02
5.900000000000000000e+01	6.772184852124975285e-03	-1.386979993405343392e-02
6.000000000000000000e+01	6.180778634702770863e-03	-1.386979993405343392e-02
6.100000000000000000e+01	5.645837074457502568e-03	-1.386979993405343392e-02
6.200000000000000000e+01	5.164690288785059660e-03	-1.386979993405343392e-02
6.300000000000000000e+01	4.734653814125076507e-03	-1.386979993405343392e-02
6.400000000000000000e+01	4.353013400035819769e-03	-1.386979993405343392e-02
6.500000000000000000e+01	4.017014145055143419e-03	-1.386979993405343392e-02
6.600000000000000000e+01	3.723853851519833870e-03	-1.386979993405343392e-02
6.700000000000000000e+01	3.470680436743583432e-03	-1.386979993405343392e-02
6.800000000000000000e+01	3.254593199058394837e-03	-1.386979993405343392e-02
6.900000000000000000e+01	3.072647699866425195e-03	-1.386979993405343392e-02
7.000000000000000000e+01	2.921863987660184778e-03	-1.386979993405343392e-02
7.100000000000000000e+01	2.799237857542654934e-03	-1.386979993405343392e-02
7.200000000000000000e+01	2.701754810662634898e-03	-1.386979993405343392e-02
7.300000000000000000e+01	2.626406352669274826e-03	-1.386979993405343392e-02
7.400000000000000000e+01	2.570208249218180422e-03	-1.386979993405343392e-02
7.500000000000000000e+01	2.530220340098867596e-03	-1.386979993405343392e-02
7.600000000000000000e+01	2.503567501998682152e-03	-1.386979993405343392e-02
7.700000000000000000e+01	2.487461343496215251e-03	-1.386979993405343392e-02
7.800000000000000000e+01	2.479222214734891436e-03	-1.386979993405343392e-02
7.900000000000000000e+01	2.476301118433526637e-03	-1.386979993405343392e-02
