# nlayers	|E|^2	slope
0.000000000000000000e+00	7.588750553141404565e-01	-2.972369582680449776e-02
1.000000000000000000e+00	6.963942241225724583e-01	-2.972369582680449776e-02
2.000000000000000000e+00	6.394230489430844377e-01	-2.972369582680449776e-02
3.000000000000000000e+00	5.875611047974031997e-01	-2.972369582680449776e-02
4.000000000000000000e+00	5.404156963196347085e-01	-2.972369582680449776e-02
5.000000000000000000e+00	4.976003653824758177e-01	-2.972369582680449776e-02
6.000000000000000000e+00	4.587347099584069277e-01	-2.972369582680449776e-02
7.000000000000000000e+00	4.234453936200637258e-01	-2.972369582680449776e-02
8.000000000000000000e+00	3.913681796040616723e-01	-2.972369582680449776e-02
9.000000000000000000e+00	3.621507848396386953e-01	-2.972369582680449776e-02
1.000000000000000000e+01	3.354563196527891589e-01	-2.972369582680449776e-02
1.100000000000000000e+01	3.109670594533187060e-01	-2.972369582680449776e-02
1.200000000000000000e+01	2.883882865640204352e-01	-2.972369582680449776e-02
1.300000000000000000e+01	2.674519438926629133e-01	-2.972369582680449776e-02
1.400000000000000000e+01	2.479198572606882423e-01	-2.972369582680449776e-02
1.500000000000000000e+01	2.295863092224882662e-01	-2.972369582680449776e-02
1.600000000000000000e+01	2.122797829554886051e-01	-2.972369582680449776e-02
1.700000000000000000e+01	1.958637386339922015e-01	-2.972369582680449776e-02
1.800000000000000000e+01	1.802363345962335883e-01	-2.972369582680449776e-02
1.900000000000000000e+01	1.653290592645023094e-01	-2.972369582680449776e-02
2.000000000000000000e+01	1.511042946939022413e-01	-2.972369582680449776e-02
2.100000000000000000e+01	1.375518862560163313e-01	-2.972369582680449776e-02
2.200000000000000000e+01	1.246848428172721429e-01	-2.972369582680449776e-02
2.300000000000000000e+01	1.125343355312654753e-01	-2.972369582680449776e-02
2.400000000000000000e+01	1.011441989969822236e-01	-2.972369582680449776e-02
2.500000000000000000e+01	9.056516438772857502e-02	-2.972369582680449776e-02
2.600000000000000000e+01	8.084906903304070469e-02	-2.972369582680449776e-02
2.700000000000000000e+01	7.204329015592303431e-02	-2.972369582680449776e-02
2.800000000000000000e+01	6.418564189425444988e-02	-2.972369582680449776e-02
2.900000000000000000e+01	5.729995478416115978e-02	-2.972369582680449776e-02
3.000000000000000000e+01	5.139252650345812329e-02	-2.972369582680449776e-02
3.100000000000000000e+01	4.644959330218472598e-02	-2.972369582680449776e-02
3.200000000000000000e+01	4.243592504309609548e-02	-2.972369582680449776e-02
3.300000000000000000e+01	3.929459532990318971e-02	-2.972369582680449776e-02
3.400000000000000000e+01	3.694792423835708411e-02	-2.972369582680449776e-02
3.500000000000000000e+01	3.529953722564269786e-02	-2.972369582680449776e-02
3.600000000000000000e+01	3.423743241594642134e-02	-2.972369582680449776e-02
3.700000000000000000e+01	3.363790206261148968e-02	-2.972369582680449776e-02
3.800000000000000000e+01	3.337011475385272957e-02	-2.972369582680449776e-02
3.900000000000000000e+01	3.330113470672389775e-02	-2.972369582680449776e-02
