# nlayers	|E|^2	slope
0.000000000000000000e+00	6.630329892177110329e-01	-1.103358549066739240e-02
1.000000000000000000e+00	6.142283617143285968e-01	-1.103358549066739240e-02
2.000000000000000000e+00	5.690198898641415370e-01	-1.103358549066739240e-02
3.000000000000000000e+00	5.271424001168825146e-01	-1.103358549066739240e-02
4.000000000000000000e+00	4.883502112394449424e-01	-1.103358549066739240e-02
5.000000000000000000e+00	4.524157058376889751e-01	-1.103358549066739240e-02
6.000000000000000000e+00	4.191280075361835666e-01	-1.103358549066739240e-02
7.000000000000000000e+00	3.882917559092891047e-01	-1.103358549066739240e-02
8.000000000000000000e+00	3.597259718332720957e-01	-1.103358549066739240e-02
9.000000000000000000e+00	3.332630064652955526e-01	-1.103358549066739240e-02
1.000000000000000000e+01	3.087475675541339060e-01	-1.103358549066739240e-02
1.100000000000000000e+01	2.860358172520746645e-01	-1.103358549066739240e-02
1.200000000000000000e+01	2.649945360302204955e-01	-1.103358549066739240e-02
1.300000000000000000e+01	2.455003477025708147e-01	-1.103358549066739240e-02
1.400000000000000000e+01	2.274390009399241963e-01	-1.103358549066739240e-02
1.500000000000000000e+01	2.107047030046983183e-01	-1.103358549066739240e-02
1.600000000000000000e+01	1.951995017639126251e-01	-1.103358549066739240e-02
1.700000000000000000e+01	1.808327123413983883e-01	-1.103358549066739240e-02
1.800000000000000000e+01	1.675203850531815919e-01	-1.103358549066739240e-02
1.900000000000000000e+01	1.551848115332304934e-01	-1.103358549066739240e-02
2.000000000000000000e+01	1.437540662015236448e-01	-1.103358549066739240e-02
2.100000000000000000e+01	1.331615804537583381e-01	-1.103358549066739240e-02
2.200000000000000000e+01	1.233457471629480218e-01	-1.103358549066739240e-02
2.300000000000000000e+01	1.142495532785640644e-01	-1.103358549066739240e-02
2.400000000000000000e+01	1.058202384895844672e-01	-1.103358549066739240e-02
2.500000000000000000e+01	9.800897808460808103e-02	-1.103358549066739240e-02
2.600000000000000000e+01	9.077058829580263166e-02	-1.103358549066739240e-02
2.700000000000000000e+01	8.406325255457226808e-02	-1.103358549066739240e-02
2.800000000000000000e+01	7.784826721612320144e-02	-1.103358549066739240e-02
