# nlayers	|E|^2	slope
0.000000000000000000e+00	6.868297562484255714e-01	-1.483202950561381822e-02
1.000000000000000000e+00	6.353346476864121239e-01	-1.483202950561381822e-02
2.000000000000000000e+00	5.877018005748676499e-01	-1.483202950561381822e-02
3.000000000000000000e+00	5.436387834281675158e-01	-1.483202950561381822e-02
4.000000000000000000e+00	5.028753329174149300e-01	-1.483202950561381822e-02
5.000000000000000000e+00	4.651617308313950594e-01	-1.483202950561381822e-02
6.000000000000000000e+00	4.302672979938735875e-01	-1.483202950561381822e-02
7.000000000000000000e+00	3.979789955572661242e-01	-1.483202950561381822e-02
8.000000000000000000e+00	3.681001249342890080e-01	-1.483202950561381822e-02
9.000000000000000000e+00	3.404491184216421051e-01	-1.483202950561381822e-02
1.000000000000000000e+01	3.148584133138950247e-01	-1.483202950561381822e-02
1.100000000000000000e+01	2.911734030021169151e-01	-1.483202950561381822e-02
1.200000000000000000e+01	2.692514592007010377e-01	-1.483202950561381822e-02
1.300000000000000000e+01	2.489610200475070589e-01	-1.483202950561381822e-02
1.400000000000000000e+01	2.301807393770234078e-01	-1.483202950561381822e-02
1.500000000000000000e+01	2.127986929739085209e-01	-1.483202950561381822e-02
1.600000000000000000e+01	1.967116380753025084e-01	-1.483202950561381822e-02
1.700000000000000000e+01	1.818243228051190097e-01	-1.483202950561381822e-02
1.800000000000000000e+01	1.680488425927934015e-01	-1.483202950561381822e-02
1.900000000000000000e+01	1.553040409535694222e-01	-1.483202950561381822e-02
2.000000000000000000e+01	1.435149522885408591e-01	-1.483202950561381822e-02
2.100000000000000000e+01	1.326122846018275014e-01	-1.483202950561381822e-02
2.200000000000000000e+01	1.225319402312761707e-01	-1.483202950561381822e-02
2.300000000000000000e+01	1.132145728501026682e-01	-1.483202950561381822e-02
2.400000000000000000e+01	1.046051791223882588e-01	-1.483202950561381822e-02
2.500000000000000000e+01	9.665272348812044279e-02	-1.483202950561381822e-02
2.600000000000000000e+01	8.930979461656182727e-02	-1.483202950561381822e-02
2.700000000000000000e+01	8.253229210347602651e-02	-1.483202950561381822e-02
2.800000000000000000e+01	7.627914200163668501e-02	-1.483202950561381822e-02
2.900000000000000000e+01	7.051203976877674917e-02	-1.483202950561381822e-02
3.000000000000000000e+01	6.519521919648142705e-02	-1.483202950561381822e-02
3.100000000000000000e+01	6.029524585130996428e-02	-1.483202950561381822e-02
3.200000000000000000e+01	5.578083351947465962e-02	-1.483202950561381822e-02
3.300000000000000000e+01	5.162268210244213423e-02	-1.483202950561381822e-02
3.400000000000000000e+01	4.779333536647095704e-02	-1.483202950561381822e-02
3.500000000000000000e+01	4.426705690776817220e-02	-1.483202950561381822e-02
3.600000000000000000e+01	4.101972265980669691e-02	-1.483202950561381822e-02
