# nlayers	|E|^2	slope
0.000000000000000000e+00	8.009173653494530143e-01	-2.316390179005511918e-02
1.000000000000000000e+00	7.344621588551732971e-01	-2.316390179005511918e-02
2.000000000000000000e+00	6.733512843273715687e-01	-2.316390179005511918e-02
3.000000000000000000e+00	6.171767052059320413e-01	-2.316390179005511918e-02
4.000000000000000000e+00	5.655716889634623268e-01	-2.316390179005511918e-02
5.000000000000000000e+00	5.182045458015566153e-01	-2.316390179005511918e-02
6.000000000000000000e+00	4.747725512443443652e-01	-2.316390179005511918e-02
7.000000000000000000e+00	4.349962599857916112e-01	-2.316390179005511918e-02
8.000000000000000000e+00	3.986144089499376042e-01	-2.316390179005511918e-02
9.000000000000000000e+00	3.653795828099581922e-01	-2.316390179005511918e-02
1.000000000000000000e+01	3.350547770320751462e-01	-2.316390179005511918e-02
1.100000000000000000e+01	3.074109446443065163e-01	-2.316390179005511918e-02
1.200000000000000000e+01	2.822255568958418337e-01	-2.316390179005511918e-02
1.300000000000000000e+01	2.592821487808752434e-01	-2.316390179005511918e-02
1.400000000000000000e+01	2.383707622743042598e-01	-2.316390179005511918e-02
1.500000000000000000e+01	2.192891472075370607e-01	-2.316390179005511918e-02
1.600000000000000000e+01	2.018445357719193811e-01	-2.316390179005511918e-02
1.700000000000000000e+01	1.858557748127457054e-01	-2.316390179005511918e-02
1.800000000000000000e+01	1.711555826539145064e-01	-2.316390179005511918e-02
1.900000000000000000e+01	1.575926954459507257e-01	-2.316390179005511918e-02
2.000000000000000000e+01	1.450336821321464020e-01	-2.316390179005511918e-02
2.100000000000000000e+01	1.333642361408370058e-01	-2.316390179005511918e-02
2.200000000000000000e+01	1.224897938522390706e-01	-2.316390179005511918e-02
2.300000000000000000e+01	1.123353818647048336e-01	-2.316390179005511918e-02
2.400000000000000000e+01	1.028446535019212349e-01	-2.316390179005511918e-02
2.500000000000000000e+01	9.397813581062065824e-02	-2.316390179005511918e-02
2.600000000000000000e+01	8.571076727899568093e-02	-2.316390179005511918e-02
2.700000000000000000e+01	7.802885956562169434e-02	-2.316390179005511918e-02
2.800000000000000000e+01	7.092665998513018877e-02	-2.316390179005511918e-02
2.900000000000000000e+01	6.440272233698188242e-02	-2.316390179005511918e-02
3.000000000000000000e+01	5.845630975401563956e-02	-2.316390179005511918e-02
3.100000000000000000e+01	5.308405348355826198e-02	-2.316390179005511918e-02
3.200000000000000000e+01	4.827707589764638346e-02	-2.316390179005511918e-02
3.300000000000000000e+01	4.401875566854205474e-02	-2.316390179005511918e-02
3.400000000000000000e+01	4.028327007843690577e-02	-2.316390179005511918e-02
3.500000000000000000e+01	3.703499687501059234e-02	-2.316390179005511918e-02
3.600000000000000000e+01	3.422879962334367254e-02	-2.316390179005511918e-02
3.700000000000000000e+01	3.181116023710812285e-02	-2.316390179005511918e-02
3.800000000000000000e+01	2.972206452075743660e-02	-2.316390179005511918e-02
3.900000000000000000e+01	2.789749517262118256e-02	-2.316390179005511918e-02
4.000000000000000000e+01	2.627234538644504860e-02	-2.316390179005511918e-02
4.100000000000000000e+01	2.478353784160450615e-02	-2.316390179005511918e-02
4.200000000000000000e+01	2.337312047879477189e-02	-2.316390179005511918e-02
4.300000000000000000e+01	2.199111296159841564e-02	-2.316390179005511918e-02
4.400000000000000000e+01	2.059789595653745142e-02	-2.316390179005511918e-02
4.500000000000000000e+01	1.916596805687472913e-02	-2.316390179005511918e-02
4.600000000000000000e+01	1.768094004931689694e-02	-2.316390179005511918e-02
4.700000000000000000e+01	1.614169014692572873e-02	-2.316390179005511918e-02
4.800000000000000000e+01	1.455966302210627387e-02	-2.316390179005511918e-02
4.900000000000000000e+01	1.295735583682650766e-02	-2.316390179005511918e-02
5.000000000000000000e+01	1.136609176864533145e-02	-2.316390179005511918e-02
5.100000000000000000e+01	9.823231769753743362e-03	-2.316390179005511918e-02
5.200000000000000000e+01	8.369014964431105430e-03	-2.316390179005511918e-02
5.300000000000000000e+01	7.043244418897754745e-03	-2.316390179005511918e-02
5.400000000000000000e+01	5.882046169317717982e-03	-2.316390179005511918e-02
5.500000000000000000e+01	4.914924591892683506e-03	-2.316390179005511918e-02
5.600000000000000000e+01	4.162316781528946699e-03	-2.316390179005511918e-02
5.700000000000000000e+01	3.633814001506275974e-03	-2.316390179005511918e-02
5.800000000000000000e+01	3.327171896248318043e-03	-2.316390179005511918e-02
5.900000000000000000e+01	3.228176265137802040e-03	-2.316390179005511918e-02
