# nlayers	|E|^2	slope
0.000000000000000000e+00	6.452065936646506072e-01	-1.077868342551172899e-02
1.000000000000000000e+00	5.987083660690774023e-01	-1.077868342551172899e-02
2.000000000000000000e+00	5.555599721279805836e-01	-1.077868342551172899e-02
3.000000000000000000e+00	5.155195590977378339e-01	-1.077868342551172899e-02
4.000000000000000000e+00	4.783627596456409004e-01	-1.077868342551172899e-02
5.000000000000000000e+00	4.438814348276729493e-01	-1.077868342551172899e-02
6.000000000000000000e+00	4.118825069880137080e-01	-1.077868342551172899e-02
7.000000000000000000e+00	3.821868760528244202e-01	-1.077868342551172899e-02
8.000000000000000000e+00	3.546284131723763111e-01	-1.077868342551172899e-02
9.000000000000000000e+00	3.290530261128319367e-01	-1.077868342551172899e-02
1.000000000000000000e+01	3.053177912143023032e-01	-1.077868342551172899e-02
1.100000000000000000e+01	2.832901471173077668e-01	-1.077868342551172899e-02
1.200000000000000000e+01	2.628471458174471143e-01	-1.077868342551172899e-02
1.300000000000000000e+01	2.438747569397757831e-01	-1.077868342551172899e-02
1.400000000000000000e+01	2.262672214318114661e-01	-1.077868342551172899e-02
1.500000000000000000e+01	2.099264511588177784e-01	-1.077868342551172899e-02
1.600000000000000000e+01	1.947614711485486372e-01	-1.077868342551172899e-02
1.700000000000000000e+01	1.806879014763544955e-01	-1.077868342551172899e-02
1.800000000000000000e+01	1.676274760067492930e-01	-1.077868342551172899e-02
1.900000000000000000e+01	1.555075954154410134e-01	-1.077868342551172899e-02
2.000000000000000000e+01	1.442609121075729139e-01	-1.077868342551172899e-02
2.100000000000000000e+01	1.338249448245983630e-01	-1.077868342551172899e-02
2.200000000000000000e+01	1.241417208948267098e-01	-1.077868342551172899e-02
2.300000000000000000e+01	1.151574442322054886e-01	-1.077868342551172899e-02
2.400000000000000000e+01	1.068221873252536425e-01	-1.077868342551172899e-02
2.500000000000000000e+01	9.908960558410002950e-02	-1.077868342551172899e-02
2.600000000000000000e+01	9.191667252914183239e-02	-1.077868342551172899e-02
2.700000000000000000e+01	8.526343441069889062e-02	-1.077868342551172899e-02
2.800000000000000000e+01	7.909278294595423198e-02	-1.077868342551172899e-02
2.900000000000000000e+01	7.337024494815233555e-02	-1.077868342551172899e-02
3.000000000000000000e+01	6.806378770415191792e-02	-1.077868342551172899e-02
3.100000000000000000e+01	6.314363903065155215e-02	-1.077868342551172899e-02
3.200000000000000000e+01	5.858212100733405786e-02	-1.077868342551172899e-02
