# nlayers	|E|^2	slope
0.000000000000000000e+00	7.091606198129283278e-01	-2.015905227282166479e-02
1.000000000000000000e+00	6.539587829943206421e-01	-2.015905227282166479e-02
2.000000000000000000e+00	6.030660405621568465e-01	-2.015905227282166479e-02
3.000000000000000000e+00	5.561697769807150138e-01	-2.015905227282166479e-02
4.000000000000000000e+00	5.129790236568947392e-01	-2.015905227282166479e-02
5.000000000000000000e+00	4.732223806014844159e-01	-2.015905227282166479e-02
6.000000000000000000e+00	4.366461705505604307e-01	-2.015905227282166479e-02
7.000000000000000000e+00	4.030128167488865043e-01	-2.015905227282166479e-02
8.000000000000000000e+00	3.720994341154444385e-01	-2.015905227282166479e-02
9.000000000000000000e+00	3.436966219618531881e-01	-2.015905227282166479e-02
1.000000000000000000e+01	3.176074448842132747e-01	-2.015905227282166479e-02
1.100000000000000000e+01	2.936465869626076475e-01	-2.015905227282166479e-02
1.200000000000000000e+01	2.716396630413604463e-01	-2.015905227282166479e-02
1.300000000000000000e+01	2.514226696834637731e-01	-2.015905227282166479e-02
1.400000000000000000e+01	2.328415574442517788e-01	-2.015905227282166479e-02
1.500000000000000000e+01	2.157519054347968313e-01	-2.015905227282166479e-02
1.600000000000000000e+01	2.000186787784825615e-01	-2.015905227282166479e-02
1.700000000000000000e+01	1.855160495292607348e-01	-2.015905227282166479e-02
1.800000000000000000e+01	1.721272619318621189e-01	-2.015905227282166479e-02
1.900000000000000000e+01	1.597445235671430819e-01	-2.015905227282166479e-02
2.000000000000000000e+01	1.482689049340520371e-01	-2.015905227282166479e-02
2.100000000000000000e+01	1.376102313576280378e-01	-2.015905227282166479e-02
2.200000000000000000e+01	1.276869527547447314e-01	-2.015905227282166479e-02
2.300000000000000000e+01	1.184259787019435045e-01	-2.015905227282166479e-02
2.400000000000000000e+01	1.097624683908076521e-01	-2.015905227282166479e-02
2.500000000000000000e+01	1.016395673773851233e-01	-2.015905227282166479e-02
2.600000000000000000e+01	9.400808547931438497e-02	-2.015905227282166479e-02
2.700000000000000000e+01	8.682611268980362784e-02	-2.015905227282166479e-02
2.800000000000000000e+01	8.005857250141773518e-02	-2.015905227282166479e-02
2.900000000000000000e+01	7.367671450399100597e-02	-2.015905227282166479e-02
3.000000000000000000e+01	6.765755048012067618e-02	-2.015905227282166479e-02
3.100000000000000000e+01	6.198324041135331447e-02	-2.015905227282166479e-02
3.200000000000000000e+01	5.664043677520168296e-02	-2.015905227282166479e-02
3.300000000000000000e+01	5.161959720988443939e-02	-2.015905227282166479e-02
3.400000000000000000e+01	4.691427700932168654e-02	-2.015905227282166479e-02
3.500000000000000000e+01	4.252041395250241718e-02	-2.015905227282166479e-02
3.600000000000000000e+01	3.843561864470664696e-02	-2.015905227282166479e-02
3.700000000000000000e+01	3.465848383850002323e-02	-2.015905227282166479e-02
3.800000000000000000e+01	3.118792610505857418e-02	-2.015905227282166479e-02
3.900000000000000000e+01	2.802257274635370707e-02	-2.015905227282166479e-02
4.000000000000000000e+01	2.516020599104363056e-02	-2.015905227282166479e-02
4.100000000000000000e+01	2.259727532607935449e-02	-2.015905227282166479e-02
4.200000000000000000e+01	2.032848731541288603e-02	-2.015905227282166479e-02
4.300000000000000000e+01	1.834648048816453839e-02	-2.015905227282166479e-02
4.400000000000000000e+01	1.664159088945811257e-02	-2.015905227282166479e-02
4.500000000000000000e+01	1.520171173182815506e-02	-2.015905227282166479e-02
4.600000000000000000e+01	1.401224832184965081e-02	-2.015905227282166479e-02
4.700000000000000000e+01	1.305616712638308675e-02	-2.015905227282166479e-02
4.800000000000000000e+01	1.231413554763843669e-02	-2.015905227282166479e-02
4.900000000000000000e+01	1.176474675772793896e-02	-2.015905227282166479e-02
5.000000000000000000e+01	1.138482186097763797e-02	-2.015905227282166479e-02
5.100000000000000000e+01	1.114977976181737336e-02	-2.015905227282166479e-02
5.200000000000000000e+01	1.103406346825819631e-02	-2.015905227282166479e-02
5.300000000000000000e+01	1.101161020002804428e-02	-2.015905227282166479e-02
5.400000000000000000e+01	1.105635163299203104e-02	-2.015905227282166479e-02
5.500000000000000000e+01	1.114272992557936715e-02	-2.015905227282166479e-02
5.600000000000000000e+01	1.124621485731604024e-02	-2.015905227282166479e-02
5.700000000000000000e+01	1.134380747316609227e-02	-2.015905227282166479e-02
5.800000000000000000e+01	1.141451606913337045e-02	-2.015905227282166479e-02
5.900000000000000000e+01	1.143979116339405820e-02	-2.015905227282166479e-02
