# nlayers	|E|^2	slope
0.000000000000000000e+00	6.414402680855507688e-01	-1.829724278131372728e-02
1.000000000000000000e+00	5.955667593250254521e-01	-1.829724278131372728e-02
2.000000000000000000e+00	5.530588857199758568e-01	-1.829724278131372728e-02
3.000000000000000000e+00	5.136677783993246482e-01	-1.829724278131372728e-02
4.000000000000000000e+00	4.771617780003636899e-01	-1.829724278131372728e-02
5.000000000000000000e+00	4.433252926563804319e-01	-1.829724278131372728e-02
6.000000000000000000e+00	4.119577474181994048e-01	-1.829724278131372728e-02
7.000000000000000000e+00	3.828726169779336774e-01	-1.829724278131372728e-02
8.000000000000000000e+00	3.558965340419926182e-01	-1.829724278131372728e-02
9.000000000000000000e+00	3.308684661681237649e-01	-1.829724278131372728e-02
1.000000000000000000e+01	3.076389543399346560e-01	-1.829724278131372728e-02
1.100000000000000000e+01	2.860694070034867642e-01	-1.829724278131372728e-02
1.200000000000000000e+01	2.660314437351699035e-01	-1.829724278131372728e-02
1.300000000000000000e+01	2.474062831487624792e-01	-1.829724278131372728e-02
1.400000000000000000e+01	2.300841700825065061e-01	-1.829724278131372728e-02
1.500000000000000000e+01	2.139638375339806275e-01	-1.829724278131372728e-02
1.600000000000000000e+01	1.989519992309695673e-01	-1.829724278131372728e-02
1.700000000000000000e+01	1.849628691395472091e-01	-1.829724278131372728e-02
1.800000000000000000e+01	1.719177046150877630e-01	-1.829724278131372728e-02
1.900000000000000000e+01	1.597443702965364587e-01	-1.829724278131372728e-02
2.000000000000000000e+01	1.483769202274927146e-01	-1.829724278131372728e-02
2.100000000000000000e+01	1.377551960578140833e-01	-1.829724278131372728e-02
2.200000000000000000e+01	1.278244395347986895e-01	-1.829724278131372728e-02
2.300000000000000000e+01	1.185349178317494645e-01	-1.829724278131372728e-02
2.400000000000000000e+01	1.098415605820790703e-01	-1.829724278131372728e-02
2.500000000000000000e+01	1.017036077873303968e-01	-1.829724278131372728e-02
2.600000000000000000e+01	9.408426804589996306e-02	-1.829724278131372728e-02
2.700000000000000000e+01	8.695038680432043421e-02	-1.829724278131372728e-02
2.800000000000000000e+01	8.027212456329851920e-02	-1.829724278131372728e-02
2.900000000000000000e+01	7.402264517512439912e-02	-1.829724278131372728e-02
3.000000000000000000e+01	6.817781454659342655e-02	-1.829724278131372728e-02
3.100000000000000000e+01	6.271591021147893130e-02	-1.829724278131372728e-02
3.200000000000000000e+01	5.761734235840052648e-02	-1.829724278131372728e-02
3.300000000000000000e+01	5.286438699346254072e-02	-1.829724278131372728e-02
3.400000000000000000e+01	4.844093198239090431e-02	-1.829724278131372728e-02
3.500000000000000000e+01	4.433223675448600548e-02	-1.829724278131372728e-02
3.600000000000000000e+01	4.052470646123051967e-02	-1.829724278131372728e-02
3.700000000000000000e+01	3.700568136684969506e-02	-1.829724278131372728e-02
3.800000000000000000e+01	3.376324220780528573e-02	-1.829724278131372728e-02
3.900000000000000000e+01	3.078603219467886815e-02	-1.829724278131372728e-02
4.000000000000000000e+01	2.806309624499265382e-02	-1.829724278131372728e-02
4.100000000000000000e+01	2.558373793128990159e-02	-1.829724278131372728e-02
4.200000000000000000e+01	2.333739450753261752e-02	-1.829724278131372728e-02
4.300000000000000000e+01	2.131353024103630617e-02	-1.829724278131372728e-02
4.400000000000000000e+01	1.950154812937072643e-02	-1.829724278131372728e-02
4.500000000000000000e+01	1.789071992465347816e-02	-1.829724278131372728e-02
4.600000000000000000e+01	1.647013422427931126e-02	-1.829724278131372728e-02
4.700000000000000000e+01	1.522866222023823608e-02	-1.829724278131372728e-02
4.800000000000000000e+01	1.415494053166849522e-02	-1.829724278131372728e-02
4.900000000000000000e+01	1.323737038002838207e-02	-1.829724278131372728e-02
5.000000000000000000e+01	1.246413220604774240e-02	-1.829724278131372728e-02
5.100000000000000000e+01	1.182321467513012050e-02	-1.829724278131372728e-02
5.200000000000000000e+01	1.130245687567327240e-02	-1.829724278131372728e-02
5.300000000000000000e+01	1.088960238523973938e-02	-1.829724278131372728e-02
5.400000000000000000e+01	1.057236376481663492e-02	-1.829724278131372728e-02
5.500000000000000000e+01	1.033849594349498489e-02	-1.829724278131372728e-02
5.600000000000000000e+01	1.017587687645571219e-02	-1.829724278131372728e-02
5.700000000000000000e+01	1.007259379956900597e-02	-1.829724278131372728e-02
5.800000000000000000e+01	1.001703336529361291e-02	-1.829724278131372728e-02
5.900000000000000000e+01	9.997973927684556186e-03	-1.829724278131372728e-02
