# nlayers	|E|^2	slope
0.000000000000000000e+00	6.855515067078656877e-01	-1.950956783436308406e-02
1.000000000000000000e+00	6.334374657315766655e-01	-1.950956783436308406e-02
2.000000000000000000e+00	5.852425662957313479e-01	-1.950956783436308406e-02
3.000000000000000000e+00	5.406849422993289522e-01	-1.950956783436308406e-02
4.000000000000000000e+00	4.995035736419123906e-01	-1.950956783436308406e-02
5.000000000000000000e+00	4.614564617593536200e-01	-1.950956783436308406e-02
6.000000000000000000e+00	4.263189546962450893e-01	-1.950956783436308406e-02
7.000000000000000000e+00	3.938822156455034640e-01	-1.950956783436308406e-02
8.000000000000000000e+00	3.639518289715427679e-01	-1.950956783436308406e-02
9.000000000000000000e+00	3.363465377118400879e-01	-1.950956783436308406e-02
1.000000000000000000e+01	3.108971064408515561e-01	-1.950956783436308406e-02
1.100000000000000000e+01	2.874453031985835794e-01	-1.950956783436308406e-02
1.200000000000000000e+01	2.658429939524868391e-01	-1.950956783436308406e-02
1.300000000000000000e+01	2.459513427944742536e-01	-1.950956783436308406e-02
1.400000000000000000e+01	2.276401107932201628e-01	-1.950956783436308406e-02
1.500000000000000000e+01	2.107870461432259646e-01	-1.950956783436308406e-02
1.600000000000000000e+01	1.952773579932837733e-01	-1.950956783436308406e-02
1.700000000000000000e+01	1.810032661134983734e-01	-1.950956783436308406e-02
1.800000000000000000e+01	1.678636183860232611e-01	-1.950956783436308406e-02
1.900000000000000000e+01	1.557635679924647687e-01	-1.950956783436308406e-02
2.000000000000000000e+01	1.446143021308745058e-01	-1.950956783436308406e-02
2.100000000000000000e+01	1.343328141356654182e-01	-1.950956783436308406e-02
2.200000000000000000e+01	1.248417110006436043e-01	-1.950956783436308406e-02
2.300000000000000000e+01	1.160690485223363905e-01	-1.950956783436308406e-02
2.400000000000000000e+01	1.079481865892211179e-01	-1.950956783436308406e-02
2.500000000000000000e+01	1.004176575412561029e-01	-1.950956783436308406e-02
2.600000000000000000e+01	9.342104100993006699e-02	-1.950956783436308406e-02
2.700000000000000000e+01	8.690683921629520359e-02	-1.950956783436308406e-02
2.800000000000000000e+01	8.082834734551190559e-02	-1.950956783436308406e-02
2.900000000000000000e+01	7.514351432178964507e-02	-1.950956783436308406e-02
3.000000000000000000e+01	6.981479006610899485e-02	-1.950956783436308406e-02
3.100000000000000000e+01	6.480895611820203239e-02	-1.950956783436308406e-02
3.200000000000000000e+01	6.009693733028760587e-02	-1.950956783436308406e-02
3.300000000000000000e+01	5.565359317854908644e-02	-1.950956783436308406e-02
3.400000000000000000e+01	5.145748807435728683e-02	-1.950956783436308406e-02
3.500000000000000000e+01	4.749064087569139503e-02	-1.950956783436308406e-02
3.600000000000000000e+01	4.373825458518534881e-02	-1.950956783436308406e-02
3.700000000000000000e+01	4.018842796032692788e-02	-1.950956783436308406e-02
3.800000000000000000e+01	3.683185143999169464e-02	-1.950956783436308406e-02
3.900000000000000000e+01	3.366149039724947861e-02	-1.950956783436308406e-02
4.000000000000000000e+01	3.067225925019038263e-02	-1.950956783436308406e-02
4.100000000000000000e+01	2.786069039096231159e-02	-1.950956783436308406e-02
4.200000000000000000e+01	2.522460222072722344e-02	-1.950956783436308406e-02
4.300000000000000000e+01	2.276277079927642097e-02	-1.950956783436308406e-02
4.400000000000000000e+01	2.047460972918249689e-02	-1.950956783436308406e-02
4.500000000000000000e+01	1.835986289441166736e-02	-1.950956783436308406e-02
4.600000000000000000e+01	1.641831456333447611e-02	-1.950956783436308406e-02
4.700000000000000000e+01	1.464952114934198538e-02	-1.950956783436308406e-02
4.800000000000000000e+01	1.305256860426674999e-02	-1.950956783436308406e-02
4.900000000000000000e+01	1.162585900804468698e-02	-1.950956783436308406e-02
5.000000000000000000e+01	1.036692942197294139e-02	-1.950956783436308406e-02
5.100000000000000000e+01	9.272305503669767135e-03	-1.950956783436308406e-02
5.200000000000000000e+01	8.337391752061390146e-03	-1.950956783436308406e-02
5.300000000000000000e+01	7.556399574268844385e-03	-1.950956783436308406e-02
5.400000000000000000e+01	6.922313657940603292e-03	-1.950956783436308406e-02
5.500000000000000000e+01	6.426896407800475330e-03	-1.950956783436308406e-02
5.600000000000000000e+01	6.060729479686832732e-03	-1.950956783436308406e-02
5.700000000000000000e+01	5.813290734861796885e-03	-1.950956783436308406e-02
5.800000000000000000e+01	5.673064257231812471e-03	-1.950956783436308406e-02
5.900000000000000000e+01	5.627680441040647068e-03	-1.950956783436308406e-02
