# nlayers	|E|^2	slope
0.000000000000000000e+00	8.116236224764682428e-01	-3.375311696127519107e-02
1.000000000000000000e+00	7.458007936564722273e-01	-3.375311696127519107e-02
2.000000000000000000e+00	6.845468162016591362e-01	-3.375311696127519107e-02
3.000000000000000000e+00	6.274629524102754985e-01	-3.375311696127519107e-02
4.000000000000000000e+00	5.742454339936987617e-01	-3.375311696127519107e-02
5.000000000000000000e+00	5.246747961765314550e-01	-3.375311696127519107e-02
6.000000000000000000e+00	4.786019539510810716e-01	-3.375311696127519107e-02
7.000000000000000000e+00	4.359317761610206898e-01	-3.375311696127519107e-02
8.000000000000000000e+00	3.966051059058725570e-01	-3.375311696127519107e-02
9.000000000000000000e+00	3.605803008074872640e-01	-3.375311696127519107e-02
1.000000000000000000e+01	3.278154153450691943e-01	-3.375311696127519107e-02
1.100000000000000000e+01	2.982521164578565420e-01	-3.375311696127519107e-02
1.200000000000000000e+01	2.718023152042209900e-01	-3.375311696127519107e-02
1.300000000000000000e+01	2.483383191235165321e-01	-3.375311696127519107e-02
1.400000000000000000e+01	2.276870746087243935e-01	-3.375311696127519107e-02
1.500000000000000000e+01	2.096287925900459370e-01	-3.375311696127519107e-02
1.600000000000000000e+01	1.938999535139774300e-01	-3.375311696127519107e-02
1.700000000000000000e+01	1.802003898240270852e-01	-3.375311696127519107e-02
1.800000000000000000e+01	1.682038667798826659e-01	-3.375311696127519107e-02
1.900000000000000000e+01	1.575713449319366966e-01	-3.375311696127519107e-02
2.000000000000000000e+01	1.479659265485028519e-01	-3.375311696127519107e-02
2.100000000000000000e+01	1.390683764718975146e-01	-3.375311696127519107e-02
2.200000000000000000e+01	1.305920731150214120e-01	-3.375311696127519107e-02
2.300000000000000000e+01	1.222962900716541984e-01	-3.375311696127519107e-02
2.400000000000000000e+01	1.139968300098784248e-01	-3.375311696127519107e-02
2.500000000000000000e+01	1.055732217126894856e-01	-3.375311696127519107e-02
2.600000000000000000e+01	9.697193513189583669e-02	-3.375311696127519107e-02
2.700000000000000000e+01	8.820535110705204906e-02	-3.375311696127519107e-02
2.800000000000000000e+01	7.934652230374944493e-02	-3.375311696127519107e-02
2.900000000000000000e+01	7.052005901020301504e-02	-3.375311696127519107e-02
3.000000000000000000e+01	6.188974695781456620e-02	-3.375311696127519107e-02
3.100000000000000000e+01	5.364373520488075614e-02	-3.375311696127519107e-02
3.200000000000000000e+01	4.597830422669296063e-02	-3.375311696127519107e-02
3.300000000000000000e+01	3.908132567937459140e-02	-3.375311696127519107e-02
3.400000000000000000e+01	3.311654878347085329e-02	-3.375311696127519107e-02
3.500000000000000000e+01	2.820979228007646986e-02	-3.375311696127519107e-02
3.600000000000000000e+01	2.443798937345361896e-02	-3.375311696127519107e-02
3.700000000000000000e+01	2.182183519442041850e-02	-3.375311696127519107e-02
3.800000000000000000e+01	2.032253593832715477e-02	-3.375311696127519107e-02
3.900000000000000000e+01	1.984287345837668429e-02	-3.375311696127519107e-02
