# nlayers	|E|^2	slope
0.000000000000000000e+00	8.126490723117968384e-01	-3.399950346008950852e-02
1.000000000000000000e+00	7.472631266485696422e-01	-3.399950346008950852e-02
2.000000000000000000e+00	6.863317256952007339e-01	-3.399950346008950852e-02
3.000000000000000000e+00	6.294347803771964678e-01	-3.399950346008950852e-02
4.000000000000000000e+00	5.762565704179949400e-01	-3.399950346008950852e-02
5.000000000000000000e+00	5.265759219607183406e-01	-3.399950346008950852e-02
6.000000000000000000e+00	4.802524109740547997e-01	-3.399950346008950852e-02
7.000000000000000000e+00	4.372093392883326657e-01	-3.399950346008950852e-02
8.000000000000000000e+00	3.974144736018853652e-01	-3.399950346008950852e-02
9.000000000000000000e+00	3.608597106003014754e-01	-3.399950346008950852e-02
1.000000000000000000e+01	3.275409214880750097e-01	-3.399950346008950852e-02
1.100000000000000000e+01	2.974392305551332716e-01	-3.399950346008950852e-02
1.200000000000000000e+01	2.705048949002226144e-01	-3.399950346008950852e-02
1.300000000000000000e+01	2.466447823186836419e-01	-3.399950346008950852e-02
1.400000000000000000e+01	2.257142036089249126e-01	-3.399950346008950852e-02
1.500000000000000000e+01	2.075135610645641726e-01	-3.399950346008950852e-02
1.600000000000000000e+01	1.917899473510737141e-01	-3.399950346008950852e-02
1.700000000000000000e+01	1.782434912760038348e-01	-3.399950346008950852e-02
1.800000000000000000e+01	1.665379228114585441e-01	-3.399950346008950852e-02
1.900000000000000000e+01	1.563145418262023301e-01	-3.399950346008950852e-02
2.000000000000000000e+01	1.472085435043749557e-01	-3.399950346008950852e-02
2.100000000000000000e+01	1.388664945928460848e-01	-3.399950346008950852e-02
2.200000000000000000e+01	1.309636795735357739e-01	-3.399950346008950852e-02
2.300000000000000000e+01	1.232200498851279968e-01	-3.399950346008950852e-02
2.400000000000000000e+01	1.154136114768398030e-01	-3.399950346008950852e-02
2.500000000000000000e+01	1.073902691595836484e-01	-3.399950346008950852e-02
2.600000000000000000e+01	9.906939765609826254e-02	-3.399950346008950852e-02
2.700000000000000000e+01	9.044471139808467341e-02	-3.399950346008950852e-02
2.800000000000000000e+01	8.158033688551286078e-02	-3.399950346008950852e-02
2.900000000000000000e+01	7.260232964930597721e-02	-3.399950346008950852e-02
3.000000000000000000e+01	6.368619892849665398e-02	-3.399950346008950852e-02
3.100000000000000000e+01	5.504128466876060527e-02	-3.399950346008950852e-02
3.200000000000000000e+01	4.689305371707803288e-02	-3.399950346008950852e-02
3.300000000000000000e+01	3.946452961090315958e-02	-3.399950346008950852e-02
3.400000000000000000e+01	3.295813284555406536e-02	-3.399950346008950852e-02
3.500000000000000000e+01	2.753918159813935687e-02	-3.399950346008950852e-02
3.600000000000000000e+01	2.332218848374400036e-02	-3.399950346008950852e-02
3.700000000000000000e+01	2.036089502704011706e-02	-3.399950346008950852e-02
3.800000000000000000e+01	1.864272571142874813e-02	-3.399950346008950852e-02
3.900000000000000000e+01	1.808803588626414077e-02	-3.399950346008950852e-02
