# nlayers	|E|^2	slope
0.000000000000000000e+00	4.875551456460529010e-01	-2.133888509081161011e-02
1.000000000000000000e+00	4.514309541093204370e-01	-2.133888509081161011e-02
2.000000000000000000e+00	4.195954756223396198e-01	-2.133888509081161011e-02
3.000000000000000000e+00	3.917659027624751933e-01	-2.133888509081161011e-02
4.000000000000000000e+00	3.676597715406771383e-01	-2.133888509081161011e-02
5.000000000000000000e+00	3.469950470441365287e-01	-2.133888509081161011e-02
6.000000000000000000e+00	3.294904391321208381e-01	-2.133888509081161011e-02
7.000000000000000000e+00	3.148659285087248572e-01	-2.133888509081161011e-02
8.000000000000000000e+00	3.028434821829767976e-01	-2.133888509081161011e-02
9.000000000000000000e+00	2.931479361820238938e-01	-2.133888509081161011e-02
1.000000000000000000e+01	2.855080224262159794e-01	-2.133888509081161011e-02
1.100000000000000000e+01	2.796575159224483076e-01	-2.133888509081161011e-02
1.200000000000000000e+01	2.753364778980159633e-01	-2.133888509081161011e-02
1.300000000000000000e+01	2.722925701924150954e-01	-2.133888509081161011e-02
1.400000000000000000e+01	2.702824161570021033e-01	-2.133888509081161011e-02
1.500000000000000000e+01	2.690729834870690396e-01	-2.133888509081161011e-02
1.600000000000000000e+01	2.684429648294756610e-01	-2.133888509081161011e-02
1.700000000000000000e+01	2.681841326702017470e-01	-2.133888509081161011e-02
1.800000000000000000e+01	2.681026459055874667e-01	-2.133888509081161011e-02
1.900000000000000000e+01	2.680202866312288434e-01	-2.133888509081161011e-02
