# nlayers	|E|^2	slope
0.000000000000000000e+00	7.347376379607628571e-01	-2.973459233286934733e-02
1.000000000000000000e+00	6.801584573370081932e-01	-2.973459233286934733e-02
2.000000000000000000e+00	6.300878028347184356e-01	-2.973459233286934733e-02
3.000000000000000000e+00	5.840571655224856551e-01	-2.973459233286934733e-02
4.000000000000000000e+00	5.416312754430497867e-01	-2.973459233286934733e-02
5.000000000000000000e+00	5.024095274108812959e-01	-2.973459233286934733e-02
6.000000000000000000e+00	4.660272792571922285e-01	-2.973459233286934733e-02
7.000000000000000000e+00	4.321568950370432427e-01	-2.973459233286934733e-02
8.000000000000000000e+00	4.005084209668165474e-01	-2.973459233286934733e-02
9.000000000000000000e+00	3.708298004396928804e-01	-2.973459233286934733e-02
1.000000000000000000e+01	3.429065557767687622e-01	-2.973459233286934733e-02
1.100000000000000000e+01	3.165608877203854310e-01	-2.973459233286934733e-02
1.200000000000000000e+01	2.916501682997383327e-01	-2.973459233286934733e-02
1.300000000000000000e+01	2.680648277863103002e-01	-2.973459233286934733e-02
1.400000000000000000e+01	2.457256611791047707e-01	-2.973459233286934733e-02
1.500000000000000000e+01	2.245806031983081374e-01	-2.973459233286934733e-02
1.600000000000000000e+01	2.046010423404929224e-01	-2.973459233286934733e-02
1.700000000000000000e+01	1.857777634436380276e-01	-2.973459233286934733e-02
1.800000000000000000e+01	1.681166238008167391e-01	-2.973459233286934733e-02
1.900000000000000000e+01	1.516340796334729180e-01	-2.973459233286934733e-02
2.000000000000000000e+01	1.363526873039591358e-01	-2.973459233286934733e-02
2.100000000000000000e+01	1.222967067699934074e-01	-2.973459233286934733e-02
2.200000000000000000e+01	1.094879333692250212e-01	-2.973459233286934733e-02
2.300000000000000000e+01	9.794187813251530039e-02	-2.973459233286934733e-02
2.400000000000000000e+01	8.766440667411813659e-02	-2.973459233286934733e-02
2.500000000000000000e+01	7.864893265472819306e-02	-2.973459233286934733e-02
2.600000000000000000e+01	7.087424435087703867e-02	-2.973459233286934733e-02
2.700000000000000000e+01	6.430302259874826065e-02	-2.973459233286934733e-02
2.800000000000000000e+01	5.888108601455824265e-02	-2.973459233286934733e-02
2.900000000000000000e+01	5.453737570074873586e-02	-2.973459233286934733e-02
3.000000000000000000e+01	5.118466744562087667e-02	-2.973459233286934733e-02
3.100000000000000000e+01	4.872097554874933734e-02	-2.973459233286934733e-02
3.200000000000000000e+01	4.703158967888026315e-02	-2.973459233286934733e-02
3.300000000000000000e+01	4.599166537851890474e-02	-2.973459233286934733e-02
3.400000000000000000e+01	4.546927068695291729e-02	-2.973459233286934733e-02
3.500000000000000000e+01	4.532877648685278149e-02	-2.973459233286934733e-02
3.600000000000000000e+01	4.543446710222786428e-02	-2.973459233286934733e-02
3.700000000000000000e+01	4.565424077080437737e-02	-2.973459233286934733e-02
3.800000000000000000e+01	4.586326712219872953e-02	-2.973459233286934733e-02
3.900000000000000000e+01	4.594747080370140818e-02	-2.973459233286934733e-02
