# nlayers	|E|^2	slope
0.000000000000000000e+00	6.395570076414578420e-01	-1.375932086210207572e-02
1.000000000000000000e+00	5.960176982967702042e-01	-1.375932086210207572e-02
2.000000000000000000e+00	5.554472304375314140e-01	-1.375932086210207572e-02
3.000000000000000000e+00	5.176453020080243883e-01	-1.375932086210207572e-02
4.000000000000000000e+00	4.824250588849837151e-01	-1.375932086210207572e-02
5.000000000000000000e+00	4.496121725748635778e-01	-1.375932086210207572e-02
6.000000000000000000e+00	4.190439819665754961e-01	-1.375932086210207572e-02
7.000000000000000000e+00	3.905686948707364770e-01	-1.375932086210207572e-02
8.000000000000000000e+00	3.640446453515520653e-01	-1.375932086210207572e-02
9.000000000000000000e+00	3.393396031132797086e-01	-1.375932086210207572e-02
1.000000000000000000e+01	3.163301314412245713e-01	-1.375932086210207572e-02
1.100000000000000000e+01	2.949009904187627762e-01	-1.375932086210207572e-02
1.200000000000000000e+01	2.749445823482407070e-01	-1.375932086210207572e-02
1.300000000000000000e+01	2.563604364959499726e-01	-1.375932086210207572e-02
1.400000000000000000e+01	2.390547304608199308e-01	-1.375932086210207572e-02
1.500000000000000000e+01	2.229398456340377643e-01	-1.375932086210207572e-02
1.600000000000000000e+01	2.079339543734522455e-01	-1.375932086210207572e-02
1.700000000000000000e+01	1.939606366632264656e-01	-1.375932086210207572e-02
1.800000000000000000e+01	1.809485241665990396e-01	-1.375932086210207572e-02
1.900000000000000000e+01	1.688309697085438044e-01	-1.375932086210207572e-02
2.000000000000000000e+01	1.575457403462925399e-01	-1.375932086210207572e-02
2.100000000000000000e+01	1.470347322997333228e-01	-1.375932086210207572e-02
2.200000000000000000e+01	1.372437061212160581e-01	-1.375932086210207572e-02
2.300000000000000000e+01	1.281220405858135847e-01	-1.375932086210207572e-02
2.400000000000000000e+01	1.196225038790946771e-01	-1.375932086210207572e-02
2.500000000000000000e+01	1.117010407504051422e-01	-1.375932086210207572e-02
2.600000000000000000e+01	1.043165743859146705e-01	-1.375932086210207572e-02
2.700000000000000000e+01	9.743082183763943083e-02	-1.375932086210207572e-02
2.800000000000000000e+01	9.100812192259888356e-02	-1.375932086210207572e-02
2.900000000000000000e+01	8.501527458049808195e-02	-1.375932086210207572e-02
3.000000000000000000e+01	7.942139074908925733e-02	-1.375932086210207572e-02
3.100000000000000000e+01	7.419775188387454923e-02	-1.375932086210207572e-02
3.200000000000000000e+01	6.931767831324957274e-02	-1.375932086210207572e-02
3.300000000000000000e+01	6.475640568171985023e-02	-1.375932086210207572e-02
3.400000000000000000e+01	6.049096879257592763e-02	-1.375932086210207572e-02
3.500000000000000000e+01	5.650009221750862398e-02	-1.375932086210207572e-02
3.600000000000000000e+01	5.276408709416970100e-02	-1.375932086210207572e-02
3.700000000000000000e+01	4.926475358371107394e-02	-1.375932086210207572e-02
3.800000000000000000e+01	4.598528850892858594e-02	-1.375932086210207572e-02
3.900000000000000000e+01	4.291019773983384411e-02	-1.375932086210207572e-02
4.000000000000000000e+01	4.002521293731855362e-02	-1.375932086210207572e-02
4.100000000000000000e+01	3.731721230707916309e-02	-1.375932086210207572e-02
4.200000000000000000e+01	3.477414505515381143e-02	-1.375932086210207572e-02
4.300000000000000000e+01	3.238495927329898549e-02	-1.375932086210207572e-02
4.400000000000000000e+01	3.013953301700359258e-02	-1.375932086210207572e-02
4.500000000000000000e+01	2.802860837121077045e-02	-1.375932086210207572e-02
4.600000000000000000e+01	2.604372832879279717e-02	-1.375932086210207572e-02
4.700000000000000000e+01	2.417717633450800277e-02	-1.375932086210207572e-02
4.800000000000000000e+01	2.242191837256583484e-02	-1.375932086210207572e-02
4.900000000000000000e+01	2.077154749904730133e-02	-1.375932086210207572e-02
5.000000000000000000e+01	1.922023074128681799e-02	-1.375932086210207572e-02
5.100000000000000000e+01	1.776265830493876235e-02	-1.375932086210207572e-02
5.200000000000000000e+01	1.639399504585293058e-02	-1.375932086210207572e-02
5.300000000000000000e+01	1.510983417810266537e-02	-1.375932086210207572e-02
5.400000000000000000e+01	1.390615320158814817e-02	-1.375932086210207572e-02
5.500000000000000000e+01	1.277927204262587629e-02	-1.375932086210207572e-02
5.600000000000000000e+01	1.172581340889169987e-02	-1.375932086210207572e-02
5.700000000000000000e+01	1.074266536607709072e-02	-1.375932086210207572e-02
5.800000000000000000e+01	9.826946147722465802e-03	-1.375932086210207572e-02
5.900000000000000000e+01	8.975971211992853083e-03	-1.375932086210207572e-02
6.000000000000000000e+01	8.187222559754419107e-03	-1.375932086210207572e-02
6.100000000000000000e+01	7.458320327297350734e-03	-1.375932086210207572e-02
6.200000000000000000e+01	6.786996664541587558e-03	-1.375932086210207572e-02
6.300000000000000000e+01	6.171071905675451497e-03	-1.375932086210207572e-02
6.400000000000000000e+01	5.608433034036694811e-03	-1.375932086210207572e-02
6.500000000000000000e+01	5.097014436782657323e-03	-1.375932086210207572e-02
6.600000000000000000e+01	4.634780937645511384e-03	-1.375932086210207572e-02
6.700000000000000000e+01	4.219713087971131184e-03	-1.375932086210207572e-02
6.800000000000000000e+01	3.849794687438148639e-03	-1.375932086210207572e-02
6.900000000000000000e+01	3.523002496493500731e-03	-1.375932086210207572e-02
7.000000000000000000e+01	3.237298092768513356e-03	-1.375932086210207572e-02
7.100000000000000000e+01	2.990621813702225990e-03	-1.375932086210207572e-02
7.200000000000000000e+01	2.780888717441941816e-03	-1.375932086210207572e-02
7.300000000000000000e+01	2.605986483958525838e-03	-1.375932086210207572e-02
7.400000000000000000e+01	2.463775168346027736e-03	-1.375932086210207572e-02
7.500000000000000000e+01	2.352088708607629180e-03	-1.375932086210207572e-02
7.600000000000000000e+01	2.268738080993252214e-03	-1.375932086210207572e-02
7.700000000000000000e+01	2.211515987272212602e-03	-1.375932086210207572e-02
7.800000000000000000e+01	2.178202950313405401e-03	-1.375932086210207572e-02
7.900000000000000000e+01	2.166574687113836852e-03	-1.375932086210207572e-02
