9.467336683417084942e+02 8.529661461307921355e-01
9.547738693467335906e+02 8.395031143538005391e-01
9.628140703517588008e+02 8.263499675657317578e-01
9.708542713567838973e+02 8.134975134825812582e-01
9.788944723618089938e+02 8.009368873518526444e-01
9.869346733668340903e+02 7.886595386289411147e-01
9.949748743718591868e+02 7.766572182441199290e-01
1.003015075376884397e+03 7.649219664332292945e-01
1.011055276381909493e+03 7.534461011063348090e-01
1.019095477386934590e+03 7.422222067296470049e-01
1.027135678391959800e+03 7.312431236971123072e-01
1.035175879396984783e+03 7.205019381690758173e-01
1.043216080402009993e+03 7.099919723564424023e-01
1.051256281407035203e+03 6.997067752297232435e-01
1.059296482412060186e+03 6.896401136332899195e-01
1.067336683417085396e+03 6.797859637860619308e-01
1.075376884422110379e+03 6.701385031507276491e-01
1.083417085427135589e+03 6.606921026544070319e-01
1.091457286432160799e+03 6.514413192445096534e-01
1.099497487437186010e+03 6.423808887642531440e-01
1.107537688442210992e+03 6.335057191330847326e-01
1.115577889447235975e+03 6.248108838179202706e-01
1.123618090452261185e+03 6.162916155818090047e-01
1.131658291457286396e+03 6.079433004972485399e-01
1.139698492462311606e+03 5.997614722120007125e-01
1.147738693467336589e+03 5.917418064558391810e-01
1.155778894472361799e+03 5.838801157772044448e-01
1.163819095477386782e+03 5.761723444992918886e-01
1.171859296482411992e+03 5.686145638855684137e-01
1.179899497487437202e+03 5.612029675052327971e-01
1.187939698492462185e+03 5.539338667895566948e-01
1.195979899497487395e+03 5.468036867704990645e-01
1.204020100502512378e+03 5.398089619933902350e-01
1.212060301507537588e+03 5.329463325958738729e-01
1.220100502512562798e+03 5.262125405456798966e-01
1.228140703517588008e+03 5.196044260301415640e-01
1.236180904522612991e+03 5.131189239907152366e-01
1.244221105527637974e+03 5.067530607960877287e-01
1.252261306532663184e+03 5.005039510477500286e-01
1.260301507537688394e+03 4.943687945122142713e-01
1.268341708542713604e+03 4.883448731743234017e-01
1.276381909547738587e+03 4.824295484063714778e-01
1.284422110552763797e+03 4.766202582479852068e-01
1.292462311557788780e+03 4.709145147919814867e-01
1.300502512562813990e+03 4.653099016716054082e-01
1.308542713567839201e+03 4.598040716448108522e-01
1.316582914572864183e+03 4.543947442713952012e-01
1.324623115577889394e+03 4.490797036790532548e-01
1.332663316582914376e+03 4.438567964145479494e-01
1.340703517587939587e+03 4.387239293763985359e-01
1.348743718592964797e+03 4.336790678256479126e-01
1.356783919597990007e+03 4.287202334714258489e-01
1.364824120603014990e+03 4.238455026281710003e-01
1.372864321608039972e+03 4.190530044415318178e-01
1.380904522613065183e+03 4.143409191800844771e-01
1.388944723618090393e+03 4.097074765901539961e-01
1.396984924623115603e+03 4.051509543111293521e-01
1.405025125628140586e+03 4.006696763487946344e-01
1.413065326633165796e+03 3.962620116043032992e-01
1.421105527638190779e+03 3.919263724565306140e-01
1.429145728643215989e+03 3.876612133956390260e-01
1.437185929648241199e+03 3.834650297057882185e-01
1.445226130653266182e+03 3.793363561950134355e-01
1.453266331658291392e+03 3.752737659703841988e-01
1.461306532663316375e+03 3.712758692566325291e-01
1.469346733668341585e+03 3.673413122565297728e-01
1.477386934673366795e+03 3.634687760513545252e-01
1.485427135678391778e+03 3.596569755398743018e-01
1.493467336683416988e+03 3.559046584143297220e-01
1.501507537688442198e+03 3.522106041719713088e-01
1.509547738693467181e+03 3.485736231607742819e-01
1.517587939698492391e+03 3.449925556579885866e-01
1.525628140703517602e+03 3.414662709802800400e-01
1.533668341708542584e+03 3.379936666242248644e-01
1.541708542713567795e+03 3.345736674360104135e-01
1.549748743718592777e+03 3.312052248092220430e-01
1.557788944723617988e+03 3.278873159096512557e-01
1.565829145728643198e+03 3.246189429260993298e-01
1.573869346733668181e+03 3.213991323462029315e-01
1.581909547738693391e+03 3.182269342563352477e-01
1.589949748743718374e+03 3.151014216646910171e-01
1.597989949748743584e+03 3.120216898466869893e-01
1.606030150753768794e+03 3.089868557118498615e-01
1.614070351758793777e+03 3.059960571914052685e-01
1.622110552763818987e+03 3.030484526457964400e-01
1.630150753768844197e+03 3.001432202914116054e-01
1.638190954773869180e+03 2.972795576458162614e-01
1.646231155778894390e+03 2.944566809908139016e-01
1.654271356783919600e+03 2.916738248526974941e-01
1.662311557788944583e+03 2.889302414990673196e-01
1.670351758793969793e+03 2.862252004516200876e-01
1.678391959798994776e+03 2.835579880143442311e-01
1.686432160804019986e+03 2.809279068165603244e-01
1.694472361809045196e+03 2.783342753702979788e-01
1.702512562814070179e+03 2.757764276414841897e-01
1.710552763819095389e+03 2.732537126344714573e-01
1.718592964824120372e+03 2.707654939894293400e-01
1.726633165829145582e+03 2.683111495921529088e-01
1.734673366834170793e+03 2.658900711958616103e-01
1.742713567839195775e+03 2.635016640545611022e-01
1.750753768844220986e+03 2.611453465675814267e-01
1.758793969849246196e+03 2.588205499348995575e-01
1.766834170854271179e+03 2.565267178228835543e-01
1.774874371859296389e+03 2.542633060400921186e-01
1.782914572864321599e+03 2.520297822228031448e-01
1.790954773869346582e+03 2.498256255299277362e-01
1.798994974874371792e+03 2.476503263470012928e-01
1.807035175879396775e+03 2.455033859989466938e-01
1.815075376884421985e+03 2.433843164713117568e-01
1.823115577889447195e+03 2.412926401397016418e-01
1.831155778894472178e+03 2.392278895071361378e-01
1.839195979899497388e+03 2.371896069490634362e-01
1.847236180904522371e+03 2.351773444657854484e-01
1.855276381909547581e+03 2.331906634420456148e-01
1.863316582914572791e+03 2.312291344135487536e-01
1.871356783919597774e+03 2.292923368401852402e-01
1.879396984924622984e+03 2.273798588857422198e-01
1.887437185929648194e+03 2.254912972038929930e-01
1.895477386934673177e+03 2.236262567302612914e-01
1.903517587939698387e+03 2.217843504803651278e-01
1.911557788944723598e+03 2.199651993532558136e-01
1.919597989949748580e+03 2.181684319406640149e-01
1.927638190954773791e+03 2.163936843414853151e-01
1.935678391959798773e+03 2.146405999814323950e-01
1.943718592964823983e+03 2.129088294376899615e-01
1.951758793969849194e+03 2.111980302684206001e-01
1.959798994974874176e+03 2.095078668469630145e-01
1.967839195979899387e+03 2.078380102005835672e-01
1.975879396984924369e+03 2.061881378536332687e-01
1.983919597989949580e+03 2.045579336749781263e-01
1.991959798994974790e+03 2.029470877295699860e-01
2.000000000000000000e+03 2.013552961340315528e-01
