1.450000000000000000e+03	2.958029434998531437e-01	-2.205088543632238274e+00
1.450010001000099919e+03	2.958050612963200043e-01	-2.205089221185656534e+00
1.450020002000200066e+03	2.958071790882635388e-01	-2.205089898811854354e+00
1.450030003000299985e+03	2.958092968756845242e-01	-2.205090576510818856e+00
1.450040004000400131e+03	2.958114146585805737e-01	-2.205091254282552260e+00
1.450050005000500050e+03	2.958135324369521868e-01	-2.205091932127052790e+00
1.450060006000599969e+03	2.958156502107977537e-01	-2.205092610044318224e+00
1.450070007000700116e+03	2.958177679801187732e-01	-2.205093288034338794e+00
1.450080008000800035e+03	2.958198857449122476e-01	-2.205093966097116720e+00
1.450090009000900181e+03	2.958220035051787322e-01	-2.205094644232649781e+00
1.450100010001000101e+03	2.958241212609174497e-01	-2.205095322440932204e+00
1.450110011001100020e+03	2.958262390121282337e-01	-2.205096000721959992e+00
1.450120012001200166e+03	2.958283567588103069e-01	-2.205096679075733146e+00
1.450130013001300085e+03	2.958304745009624481e-01	-2.205097357502250333e+00
1.450140014001400232e+03	2.958325922385847684e-01	-2.205098036001500006e+00
1.450150015001500151e+03	2.958347099716764350e-01	-2.205098714573486607e+00
1.450160016001600070e+03	2.958368277002366153e-01	-2.205099393218206583e+00
1.450170017001700216e+03	2.958389454242654204e-01	-2.205100071935653272e+00
1.450180018001800136e+03	2.958410631437614624e-01	-2.205100750725827119e+00
1.450190019001900282e+03	2.958431808587241862e-01	-2.205101429588725459e+00
1.450200020002000201e+03	2.958452985691535919e-01	-2.205102108524340743e+00
1.450210021002100120e+03	2.958474162750487912e-01	-2.205102787532673414e+00
1.450220022002200267e+03	2.958495339764093401e-01	-2.205103466613719920e+00
1.450230023002300186e+03	2.958516516732342949e-01	-2.205104145767474932e+00
1.450240024002400332e+03	2.958537693655234335e-01	-2.205104824993937562e+00
1.450250025002500252e+03	2.958558870532759233e-01	-2.205105504293107366e+00
1.450260026002600171e+03	2.958580047364910426e-01	-2.205106183664975017e+00
1.450270027002700317e+03	2.958601224151688469e-01	-2.205106863109542736e+00
1.450280028002800236e+03	2.958622400893083926e-01	-2.205107542626804751e+00
1.450290029002900383e+03	2.958643577589083473e-01	-2.205108222216757508e+00
1.450300030003000302e+03	2.958664754239688777e-01	-2.205108901879401895e+00
1.450310031003100221e+03	2.958685930844901502e-01	-2.205109581614730807e+00
1.450320032003200367e+03	2.958707107404697223e-01	-2.205110261422744244e+00
1.450330033003300287e+03	2.958728283919084268e-01	-2.205110941303433769e+00
1.450340034003400433e+03	2.958749460388050978e-01	-2.205111621256802046e+00
1.450350035003500352e+03	2.958770636811594024e-01	-2.205112301282844633e+00
1.450360036003600271e+03	2.958791813189705633e-01	-2.205112981381555315e+00
1.450370037003700418e+03	2.958812989522380810e-01	-2.205113661552937199e+00
1.450380038003800337e+03	2.958834165809611783e-01	-2.205114341796982291e+00
1.450390039003900483e+03	2.958855342051397441e-01	-2.205115022113687040e+00
1.450400040004000402e+03	2.958876518247725018e-01	-2.205115702503050112e+00
1.450410041004100322e+03	2.958897694398591738e-01	-2.205116382965070176e+00
1.450420042004200468e+03	2.958918870503998155e-01	-2.205117063499741459e+00
1.450430043004300387e+03	2.958940046563927062e-01	-2.205117744107063071e+00
1.450440044004400534e+03	2.958961222578381789e-01	-2.205118424787028797e+00
1.450450045004500453e+03	2.958982398547352344e-01	-2.205119105539636415e+00
1.450460046004600372e+03	2.959003574470830400e-01	-2.205119786364886814e+00
1.450470047004700518e+03	2.959024750348814847e-01	-2.205120467262772888e+00
1.450480048004800437e+03	2.959045926181292918e-01	-2.205121148233291972e+00
1.450490049004900584e+03	2.959067101968270719e-01	-2.205121829276443179e+00
1.450500050005000503e+03	2.959088277709732151e-01	-2.205122510392222956e+00
1.450510051005100422e+03	2.959109453405672774e-01	-2.205123191580624642e+00
1.450520052005200569e+03	2.959130629056089257e-01	-2.205123872841647348e+00
1.450530053005300488e+03	2.959151804660969942e-01	-2.205124554175291962e+00
1.450540054005400634e+03	2.959172980220317606e-01	-2.205125235581547827e+00
1.450550055005500553e+03	2.959194155734122811e-01	-2.205125917060420271e+00
1.450560056005600472e+03	2.959215331202379451e-01	-2.205126598611898636e+00
1.450570057005700619e+03	2.959236506625078089e-01	-2.205127280235988252e+00
1.450580058005800538e+03	2.959257682002218171e-01	-2.205127961932676683e+00
1.450590059005900684e+03	2.959278857333791368e-01	-2.205128643701967484e+00
1.450600060006000604e+03	2.959300032619794352e-01	-2.205129325543850882e+00
1.450610061006100523e+03	2.959321207860216574e-01	-2.205130007458333541e+00
1.450620062006200669e+03	2.959342383055056369e-01	-2.205130689445400360e+00
1.450630063006300588e+03	2.959363558204303191e-01	-2.205131371505059334e+00
1.450640064006400735e+03	2.959384733307953153e-01	-2.205132053637306022e+00
1.450650065006500654e+03	2.959405908366001814e-01	-2.205132735842132430e+00
1.450660066006600573e+03	2.959427083378444734e-01	-2.205133418119535893e+00
1.450670067006700720e+03	2.959448258345271365e-01	-2.205134100469515968e+00
1.450680068006800639e+03	2.959469433266478378e-01	-2.205134782892067324e+00
1.450690069006900785e+03	2.959490608142065216e-01	-2.205135465387191296e+00
1.450700070007000704e+03	2.959511782972013005e-01	-2.205136147954876336e+00
1.450710071007100623e+03	2.959532957756326743e-01	-2.205136830595127329e+00
1.450720072007200770e+03	2.959554132494996437e-01	-2.205137513307941610e+00
1.450730073007300689e+03	2.959575307188017645e-01	-2.205138196093311187e+00
1.450740074007400835e+03	2.959596481835381487e-01	-2.205138878951235615e+00
1.450750075007500755e+03	2.959617656437086297e-01	-2.205139561881707344e+00
1.450760076007600674e+03	2.959638830993117087e-01	-2.205140244884733480e+00
1.450770077007700820e+03	2.959660005503487179e-01	-2.205140927960298480e+00
1.450780078007800739e+03	2.959681179968170484e-01	-2.205141611108406785e+00
1.450790079007900886e+03	2.959702354387175882e-01	-2.205142294329053954e+00
1.450800080008000805e+03	2.959723528760484501e-01	-2.205142977622239986e+00
1.450810081008100724e+03	2.959744703088095785e-01	-2.205143660987955556e+00
1.450820082008200870e+03	2.959765877370008069e-01	-2.205144344426201108e+00
1.450830083008300790e+03	2.959787051606211916e-01	-2.205145027936977975e+00
1.450840084008400936e+03	2.959808225796701775e-01	-2.205145711520269280e+00
1.450850085008500855e+03	2.959829399941470429e-01	-2.205146395176088348e+00
1.450860086008600774e+03	2.959850574040514548e-01	-2.205147078904422298e+00
1.450870087008700921e+03	2.959871748093823585e-01	-2.205147762705272019e+00
1.450880088008800840e+03	2.959892922101399204e-01	-2.205148446578631294e+00
1.450890089008900986e+03	2.959914096063226974e-01	-2.205149130524496570e+00
1.450900090009000905e+03	2.959935269979308003e-01	-2.205149814542873177e+00
1.450910091009100825e+03	2.959956443849632302e-01	-2.205150498633747791e+00
1.450920092009200971e+03	2.959977617674198758e-01	-2.205151182797122189e+00
1.450930093009300890e+03	2.959998791452993494e-01	-2.205151867032991042e+00
1.450940094009401037e+03	2.960019965186013180e-01	-2.205152551341357015e+00
1.450950095009500956e+03	2.960041138873259481e-01	-2.205153235722211225e+00
1.450960096009600875e+03	2.960062312514719074e-01	-2.205153920175550120e+00
1.450970097009701021e+03	2.960083486110386963e-01	-2.205154604701373700e+00
1.450980098009800940e+03	2.960104659660263149e-01	-2.205155289299678412e+00
1.450990099009901087e+03	2.960125833164328757e-01	-2.205155973970460259e+00
1.451000100010001006e+03	2.960147006622591559e-01	-2.205156658713717022e+00
1.451010101010100925e+03	2.960168180035036567e-01	-2.205157343529444702e+00
1.451020102010201072e+03	2.960189353401663781e-01	-2.205158028417642413e+00
1.451030103010300991e+03	2.960210526722463764e-01	-2.205158713378303936e+00
1.451040104010401137e+03	2.960231699997433186e-01	-2.205159398411428828e+00
1.451050105010501056e+03	2.960252873226560943e-01	-2.205160083517013092e+00
1.451060106010600975e+03	2.960274046409849813e-01	-2.205160768695050955e+00
1.451070107010701122e+03	2.960295219547284806e-01	-2.205161453945545524e+00
1.451080108010801041e+03	2.960316392638865923e-01	-2.205162139268489696e+00
1.451090109010901188e+03	2.960337565684584837e-01	-2.205162824663879917e+00
1.451100110011001107e+03	2.960358738684440993e-01	-2.205163510131713966e+00
1.451110111011101026e+03	2.960379911638418848e-01	-2.205164195671985627e+00
1.451120112011201172e+03	2.960401084546521733e-01	-2.205164881284699341e+00
1.451130113011301091e+03	2.960422257408729663e-01	-2.205165566969848889e+00
1.451140114011401238e+03	2.960443430225059291e-01	-2.205166252727426279e+00
1.451150115011501157e+03	2.960464602995486749e-01	-2.205166938557433731e+00
1.451160116011601076e+03	2.960485775720014812e-01	-2.205167624459867248e+00
1.451170117011701223e+03	2.960506948398626270e-01	-2.205168310434726830e+00
1.451180118011801142e+03	2.960528121031326121e-01	-2.205168996482001820e+00
1.451190119011901288e+03	2.960549293618112698e-01	-2.205169682601691772e+00
1.451200120012001207e+03	2.960570466158962133e-01	-2.205170368793799351e+00
