1.450000000000000000e+03	2.842899041648989655e-01	-2.235346604484429012e+00
1.450010001000099919e+03	2.842917311282964765e-01	-2.235346028602280821e+00
1.450020002000200066e+03	2.842935580991525768e-01	-2.235345452794001098e+00
1.450030003000299985e+03	2.842953850774675439e-01	-2.235344877059580959e+00
1.450040004000400131e+03	2.842972120632391020e-01	-2.235344301399023514e+00
1.450050005000500050e+03	2.842990390564679171e-01	-2.235343725812327431e+00
1.450060006000599969e+03	2.843008660571517687e-01	-2.235343150299494042e+00
1.450070007000700116e+03	2.843026930652918227e-01	-2.235342574860514464e+00
1.450080008000800035e+03	2.843045200808852480e-01	-2.235341999495393139e+00
1.450090009000900181e+03	2.843063471039324330e-01	-2.235341424204128735e+00
1.450100010001000101e+03	2.843081741344323787e-01	-2.235340848986718143e+00
1.450110011001100020e+03	2.843100011723845300e-01	-2.235340273843158698e+00
1.450120012001200166e+03	2.843118282177882761e-01	-2.235339698773452177e+00
1.450130013001300085e+03	2.843136552706422293e-01	-2.235339123777597692e+00
1.450140014001400232e+03	2.843154823309458346e-01	-2.235338548855587693e+00
1.450150015001500151e+03	2.843173093986987032e-01	-2.235337974007427508e+00
1.450160016001600070e+03	2.843191364738997806e-01	-2.235337399233114919e+00
1.450170017001700216e+03	2.843209635565485116e-01	-2.235336824532645483e+00
1.450180018001800136e+03	2.843227906466437305e-01	-2.235336249906020534e+00
1.450190019001900282e+03	2.843246177441849931e-01	-2.235335675353239626e+00
1.450200020002000201e+03	2.843264448491714669e-01	-2.235335100874297432e+00
1.450210021002100120e+03	2.843282719616025411e-01	-2.235334526469195726e+00
1.450220022002200267e+03	2.843300990814774387e-01	-2.235333952137932290e+00
1.450230023002300186e+03	2.843319262087950494e-01	-2.235333377880504457e+00
1.450240024002400332e+03	2.843337533435552067e-01	-2.235332803696912229e+00
1.450250025002500252e+03	2.843355804857566893e-01	-2.235332229587157382e+00
1.450260026002600171e+03	2.843374076353986091e-01	-2.235331655551232366e+00
1.450270027002700317e+03	2.843392347924810770e-01	-2.235331081589140290e+00
1.450280028002800236e+03	2.843410619570027054e-01	-2.235330507700878044e+00
1.450290029002900383e+03	2.843428891289620508e-01	-2.235329933886443854e+00
1.450300030003000302e+03	2.843447163083592244e-01	-2.235329360145839050e+00
1.450310031003100221e+03	2.843465434951941706e-01	-2.235328786479060081e+00
1.450320032003200367e+03	2.843483706894643359e-01	-2.235328212886106947e+00
1.450330033003300287e+03	2.843501978911704420e-01	-2.235327639366974761e+00
1.450340034003400433e+03	2.843520251003108790e-01	-2.235327065921666190e+00
1.450350035003500352e+03	2.843538523168854248e-01	-2.235326492550180344e+00
1.450360036003600271e+03	2.843556795408930249e-01	-2.235325919252510563e+00
1.450370037003700418e+03	2.843575067723330685e-01	-2.235325346028662619e+00
1.450380038003800337e+03	2.843593340112049450e-01	-2.235324772878630739e+00
1.450390039003900483e+03	2.843611612575075442e-01	-2.235324199802412704e+00
1.450400040004000402e+03	2.843629885112398670e-01	-2.235323626800009844e+00
1.450410041004100322e+03	2.843648157724017467e-01	-2.235323053871420829e+00
1.450420042004200468e+03	2.843666430409927393e-01	-2.235322481016642548e+00
1.450430043004300387e+03	2.843684703170110684e-01	-2.235321908235675892e+00
1.450440044004400534e+03	2.843702976004567895e-01	-2.235321335528516418e+00
1.450450045004500453e+03	2.843721248913287925e-01	-2.235320762895163238e+00
1.450460046004600372e+03	2.843739521896264111e-01	-2.235320190335619017e+00
1.450470047004700518e+03	2.843757794953487572e-01	-2.235319617849879315e+00
1.450480048004800437e+03	2.843776068084946651e-01	-2.235319045437941909e+00
1.450490049004900584e+03	2.843794341290649119e-01	-2.235318473099807690e+00
1.450500050005000503e+03	2.843812614570573882e-01	-2.235317900835476213e+00
1.450510051005100422e+03	2.843830887924713724e-01	-2.235317328644941703e+00
1.450520052005200569e+03	2.843849161353065313e-01	-2.235316756528204607e+00
1.450530053005300488e+03	2.843867434855615883e-01	-2.235316184485267588e+00
1.450540054005400634e+03	2.843885708432366544e-01	-2.235315612516122652e+00
1.450550055005500553e+03	2.843903982083305637e-01	-2.235315040620775573e+00
1.450560056005600472e+03	2.843922255808424282e-01	-2.235314468799218801e+00
1.450570057005700619e+03	2.843940529607714152e-01	-2.235313897051457666e+00
1.450580058005800538e+03	2.843958803481169695e-01	-2.235313325377482840e+00
1.450590059005900684e+03	2.843977077428784805e-01	-2.235312753777299655e+00
1.450600060006000604e+03	2.843995351450549491e-01	-2.235312182250899227e+00
1.450610061006100523e+03	2.844013625546455426e-01	-2.235311610798289994e+00
1.450620062006200669e+03	2.844031899716496503e-01	-2.235311039419459966e+00
1.450630063006300588e+03	2.844050173960664396e-01	-2.235310468114417137e+00
1.450640064006400735e+03	2.844068448278952443e-01	-2.235309896883159730e+00
1.450650065006500654e+03	2.844086722671353429e-01	-2.235309325725681084e+00
1.450660066006600573e+03	2.844104997137859581e-01	-2.235308754641980311e+00
1.450670067006700720e+03	2.844123271678459242e-01	-2.235308183632058743e+00
1.450680068006800639e+03	2.844141546293150746e-01	-2.235307612695913271e+00
1.450690069006900785e+03	2.844159820981931319e-01	-2.235307041833546116e+00
1.450700070007000704e+03	2.844178095744775980e-01	-2.235306471044948395e+00
1.450710071007100623e+03	2.844196370581691391e-01	-2.235305900330125439e+00
1.450720072007200770e+03	2.844214645492668114e-01	-2.235305329689076803e+00
1.450730073007300689e+03	2.844232920477696158e-01	-2.235304759121797158e+00
1.450740074007400835e+03	2.844251195536767196e-01	-2.235304188628287392e+00
1.450750075007500755e+03	2.844269470669874011e-01	-2.235303618208540843e+00
1.450760076007600674e+03	2.844287745877007723e-01	-2.235303047862566395e+00
1.450770077007700820e+03	2.844306021158170550e-01	-2.235302477590351611e+00
1.450780078007800739e+03	2.844324296513339734e-01	-2.235301907391901821e+00
1.450790079007900886e+03	2.844342571942522491e-01	-2.235301337267213473e+00
1.450800080008000805e+03	2.844360847445700502e-01	-2.235300767216289675e+00
1.450810081008100724e+03	2.844379123022869327e-01	-2.235300197239121545e+00
1.450820082008200870e+03	2.844397398674021193e-01	-2.235299627335712191e+00
1.450830083008300790e+03	2.844415674399154992e-01	-2.235299057506064280e+00
1.450840084008400936e+03	2.844433950198253513e-01	-2.235298487750164043e+00
1.450850085008500855e+03	2.844452226071312873e-01	-2.235297918068023915e+00
1.450860086008600774e+03	2.844470502018328073e-01	-2.235297348459634570e+00
1.450870087008700921e+03	2.844488778039285792e-01	-2.235296778924997341e+00
1.450880088008800840e+03	2.844507054134185475e-01	-2.235296209464109563e+00
1.450890089008900986e+03	2.844525330303010469e-01	-2.235295640076968571e+00
1.450900090009000905e+03	2.844543606545766323e-01	-2.235295070763579695e+00
1.450910091009100825e+03	2.844561882862435831e-01	-2.235294501523934052e+00
1.450920092009200971e+03	2.844580159253015106e-01	-2.235293932358033420e+00
1.450930093009300890e+03	2.844598435717491935e-01	-2.235293363265875133e+00
1.450940094009401037e+03	2.844616712255859658e-01	-2.235292794247462744e+00
1.450950095009500956e+03	2.844634988868118830e-01	-2.235292225302789593e+00
1.450960096009600875e+03	2.844653265554253907e-01	-2.235291656431854346e+00
1.450970097009701021e+03	2.844671542314258783e-01	-2.235291087634657003e+00
1.450980098009800940e+03	2.844689819148132903e-01	-2.235290518911197566e+00
1.450990099009901087e+03	2.844708096055853508e-01	-2.235289950261472924e+00
1.451000100010001006e+03	2.844726373037428369e-01	-2.235289381685483079e+00
1.451010101010100925e+03	2.844744650092841387e-01	-2.235288813183225365e+00
1.451020102010201072e+03	2.844762927222089233e-01	-2.235288244754700226e+00
1.451030103010300991e+03	2.844781204425158583e-01	-2.235287676399903667e+00
1.451040104010401137e+03	2.844799481702047772e-01	-2.235287108118837018e+00
1.451050105010501056e+03	2.844817759052746253e-01	-2.235286539911498060e+00
1.451060106010600975e+03	2.844836036477249031e-01	-2.235285971777883240e+00
1.451070107010701122e+03	2.844854313975546667e-01	-2.235285403717994779e+00
1.451080108010801041e+03	2.844872591547631391e-01	-2.235284835731830455e+00
1.451090109010901188e+03	2.844890869193496541e-01	-2.235284267819386717e+00
1.451100110011001107e+03	2.844909146913136011e-01	-2.235283699980663563e+00
1.451110111011101026e+03	2.844927424706536478e-01	-2.235283132215656998e+00
1.451120112011201172e+03	2.844945702573700164e-01	-2.235282564524372351e+00
1.451130113011301091e+03	2.844963980514605417e-01	-2.235281996906805180e+00
1.451140114011401238e+03	2.844982258529260011e-01	-2.235281429362949712e+00
1.451150115011501157e+03	2.845000536617648401e-01	-2.235280861892809945e+00
1.451160116011601076e+03	2.845018814779763927e-01	-2.235280294496383213e+00
1.451170117011701223e+03	2.845037093015597152e-01	-2.235279727173669961e+00
1.451180118011801142e+03	2.845055371325141413e-01	-2.235279159924664416e+00
1.451190119011901288e+03	2.845073649708397268e-01	-2.235278592749365245e+00
1.451200120012001207e+03	2.845091928165340844e-01	-2.235278025647777334e+00
1.451210121012101126e+03	2.845110206695981026e-01	-2.235277458619893132e+00
1.451220122012201273e+03	2.845128485300298382e-01	-2.235276891665716636e+00
1.451230123012301192e+03	2.845146763978290139e-01	-2.235276324785236746e+00
1.451240124012401338e+03	2.845165042729954075e-01	-2.235275757978463673e+00
1.451250125012501258e+03	2.845183321555272982e-01	-2.235275191245391646e+00
1.451260126012601177e+03	2.845201600454249080e-01	-2.235274624586017111e+00
1.451270127012701323e+03	2.845219879426862386e-01	-2.235274058000343178e+00
1.451280128012801242e+03	2.845238158473117895e-01	-2.235273491488360964e+00
1.451290129012901389e+03	2.845256437593000620e-01	-2.235272925050077131e+00
1.451300130013001308e+03	2.845274716786500013e-01	-2.235272358685486349e+00
1.451310131013101227e+03	2.845292996053621071e-01	-2.235271792394590840e+00
1.451320132013201373e+03	2.845311275394344364e-01	-2.235271226177382609e+00
1.451330133013301293e+03	2.845329554808668227e-01	-2.235270660033867429e+00
1.451340134013401439e+03	2.845347834296587664e-01	-2.235270093964038640e+00
1.451350135013501358e+03	2.845366113858086021e-01	-2.235269527967898018e+00
1.451360136013601277e+03	2.845384393493161634e-01	-2.235268962045441121e+00
1.451370137013701424e+03	2.845402673201806731e-01	-2.235268396196671059e+00
1.451380138013801343e+03	2.845420952984014096e-01	-2.235267830421584723e+00
1.451390139013901489e+03	2.845439232839769295e-01	-2.235267264720178559e+00
1.451400140014001408e+03	2.845457512769079544e-01	-2.235266699092451237e+00
1.451410141014101328e+03	2.845475792771928747e-01	-2.235266133538406308e+00
1.451420142014201474e+03	2.845494072848299694e-01	-2.235265568058035779e+00
1.451430143014301393e+03	2.845512352998200711e-01	-2.235265002651345423e+00
1.451440144014401540e+03	2.845530633221620698e-01	-2.235264437318328579e+00
1.451450145014501459e+03	2.845548913518542444e-01	-2.235263872058986134e+00
1.451460146014601378e+03	2.845567193888967616e-01	-2.235263306873314981e+00
1.451470147014701524e+03	2.845585474332886777e-01	-2.235262741761314231e+00
1.451480148014801443e+03	2.845603754850295486e-01	-2.235262176722983440e+00
1.451490149014901590e+03	2.845622035441177644e-01	-2.235261611758323497e+00
1.451500150015001509e+03	2.845640316105531031e-01	-2.235261046867329959e+00
1.451510151015101428e+03	2.845658596843350097e-01	-2.235260482049998387e+00
1.451520152015201575e+03	2.845676877654622627e-01	-2.235259917306334998e+00
1.451530153015301494e+03	2.845695158539348069e-01	-2.235259352636334906e+00
1.451540154015401640e+03	2.845713439497508102e-01	-2.235258788039994116e+00
1.451550155015501559e+03	2.845731720529102726e-01	-2.235258223517313958e+00
1.451560156015601478e+03	2.845750001634126947e-01	-2.235257659068295322e+00
1.451570157015701625e+03	2.845768282812569105e-01	-2.235257094692932434e+00
1.451580158015801544e+03	2.845786564064417545e-01	-2.235256530391225738e+00
1.451590159015901691e+03	2.845804845389670046e-01	-2.235255966163174790e+00
1.451600160016001610e+03	2.845823126788319390e-01	-2.235255402008776926e+00
1.451610161016101529e+03	2.845841408260358363e-01	-2.235254837928028149e+00
1.451620162016201675e+03	2.845859689805776971e-01	-2.235254273920935120e+00
1.451630163016301594e+03	2.845877971424567443e-01	-2.235253709987487625e+00
1.451640164016401741e+03	2.845896253116722563e-01	-2.235253146127690993e+00
1.451650165016501660e+03	2.845914534882237334e-01	-2.235252582341541672e+00
1.451660166016601579e+03	2.845932816721100100e-01	-2.235252018629037885e+00
1.451670167016701726e+03	2.845951098633309750e-01	-2.235251454990177855e+00
1.451680168016801645e+03	2.845969380618849631e-01	-2.235250891424957143e+00
1.451690169016901791e+03	2.845987662677725294e-01	-2.235250327933385517e+00
1.451700170017001710e+03	2.846005944809910093e-01	-2.235249764515445658e+00
1.451710171017101629e+03	2.846024227015415131e-01	-2.235249201171148670e+00
1.451720172017201776e+03	2.846042509294223755e-01	-2.235248637900490110e+00
1.451730173017301695e+03	2.846060791646328192e-01	-2.235248074703467758e+00
1.451740174017401841e+03	2.846079074071725667e-01	-2.235247511580077617e+00
1.451750175017501761e+03	2.846097356570405634e-01	-2.235246948530323685e+00
1.451760176017601680e+03	2.846115639142359766e-01	-2.235246385554198856e+00
1.451770177017701826e+03	2.846133921787579735e-01	-2.235245822651704906e+00
1.451780178017801745e+03	2.846152204506062766e-01	-2.235245259822843167e+00
1.451790179017901892e+03	2.846170487297795537e-01	-2.235244697067609199e+00
1.451800180018001811e+03	2.846188770162771386e-01	-2.235244134386000781e+00
1.451810181018101730e+03	2.846207053100990869e-01	-2.235243571778018801e+00
1.451820182018201876e+03	2.846225336112434001e-01	-2.235243009243658374e+00
1.451830183018301796e+03	2.846243619197103003e-01	-2.235242446782920833e+00
