4.000000000000000000e+02	9.536068744592919686e-05
4.020050125313283047e+02	1.152258301212034344e-04
4.040100250626566663e+02	1.369014705267362084e-04
4.060150375939849710e+02	1.569309742875539039e-04
4.080200501253132757e+02	1.722313937545179622e-04
4.100250626566415804e+02	1.806365574098373864e-04
4.120300751879699419e+02	1.812463300168571365e-04
4.140350877192982466e+02	1.745348747671074711e-04
4.160401002506265513e+02	1.622168356058277159e-04
4.180451127819549129e+02	1.469119758526366297e-04
4.200501253132832176e+02	1.316792442614119841e-04
4.220551378446115223e+02	1.195064817993241551e-04
4.240601503759398270e+02	1.128411964615398932e-04
4.260651629072681885e+02	1.132331440250766057e-04
4.280701754385964932e+02	1.211351268104860466e-04
4.300751879699247979e+02	1.358797202134339670e-04
4.320802005012531026e+02	1.558216706825882672e-04
4.340852130325814642e+02	1.786125876086205649e-04
4.360902255639097689e+02	2.015589293137774718e-04
4.380952380952380736e+02	2.220072858140870284e-04
4.401002506265664351e+02	2.377023689397845748e-04
4.421052631578947398e+02	2.470716752673949722e-04
4.441102756892230445e+02	2.494045260549073708e-04
4.461152882205514061e+02	2.449097650216942911e-04
4.481203007518797108e+02	2.346533834170957391e-04
4.501253132832080155e+02	2.203925209606878916e-04
4.521303258145363202e+02	2.043338968611069022e-04
4.541353383458646817e+02	1.888516412963190793e-04
4.561403508771929864e+02	1.762013506278138544e-04
4.581453634085212911e+02	1.682643238246857081e-04
4.601503759398495959e+02	1.663492807664918862e-04
4.621553884711779574e+02	1.710697125002198055e-04
4.641604010025062621e+02	1.823047945912353060e-04
4.661654135338345668e+02	1.992418425809005438e-04
4.681704260651629284e+02	2.204896886563538754e-04
4.701754385964912331e+02	2.442458608864940127e-04
4.721804511278195378e+02	2.684964475526402513e-04
4.741854636591478993e+02	2.912261046110409192e-04
4.761904761904762040e+02	3.106166273108299045e-04
4.781954887218045087e+02	3.252154762743920588e-04
4.802005012531328134e+02	3.340601140726905940e-04
4.822055137844611181e+02	3.367493912831360570e-04
4.842105263157894797e+02	3.334589259679035544e-04
4.862155388471177844e+02	3.249028849727954174e-04
4.882205513784460891e+02	3.122493138529349723e-04
4.902255639097744506e+02	2.969998031067562754e-04
4.922305764411027553e+02	2.808465905225047163e-04
4.942355889724310600e+02	2.655211030083904538e-04
4.962406015037594216e+02	2.526475019246572683e-04
4.982456140350877263e+02	2.436132024516665694e-04
5.002506265664160310e+02	2.394658671496315450e-04
5.022556390977443357e+02	2.408433511982015674e-04
5.042606516290726404e+02	2.479398330376088094e-04
5.062656641604010019e+02	2.605082023192902886e-04
5.082706766917293066e+02	2.778959472084531739e-04
5.102756892230576113e+02	2.991094683069729925e-04
5.122807017543859729e+02	3.229000595263651621e-04
5.142857142857142208e+02	3.478637838651105294e-04
5.162907268170425823e+02	3.725471243317268082e-04
5.182957393483709438e+02	3.955505523451750154e-04
5.203007518796991917e+02	4.156229399148810466e-04
5.223057644110275533e+02	4.317409377059880631e-04
5.243107769423559148e+02	4.431689261211606322e-04
5.263157894736841627e+02	4.494967938836177197e-04
5.283208020050125242e+02	4.506544844004990269e-04
5.303258145363408858e+02	4.469038600905908846e-04
5.323308270676691336e+02	4.388098699342118719e-04
5.343358395989974952e+02	4.271941871040571721e-04
5.363408521303258567e+02	4.130753569461820284e-04
5.383458646616541046e+02	3.976000319345086549e-04
5.403508771929824661e+02	3.819700664716212070e-04
5.423558897243108277e+02	3.673701212576102907e-04
5.443609022556390755e+02	3.549000249873963822e-04
5.463659147869674371e+02	3.455155156365781010e-04
5.483709273182957986e+02	3.399801985922048359e-04
5.503759398496240465e+02	3.388306812400659115e-04
5.523809523809524080e+02	3.423559376699432887e-04
5.543859649122806559e+02	3.505910804162009654e-04
5.563909774436090174e+02	3.633249163096780835e-04
5.583959899749372653e+02	3.801199768285037700e-04
5.604010025062656268e+02	4.003431642025477707e-04
5.624060150375939884e+02	4.232047560857108543e-04
5.644110275689222362e+02	4.478032669952150351e-04
5.664160401002505978e+02	4.731735686982287722e-04
5.684210526315789593e+02	4.983357124784206947e-04
5.704260651629072072e+02	5.223420570237674023e-04
5.724310776942355687e+02	5.443205664768503921e-04
5.744360902255639303e+02	5.635124818914992060e-04
