0.000000000000000000e+00	7.943526461349939005e-01
1.000000000000000000e+00	7.234552641362946845e-01
2.000000000000000000e+00	6.622159821349512532e-01
3.000000000000000000e+00	6.098101017758819076e-01
4.000000000000000000e+00	5.650516281953964493e-01
5.000000000000000000e+00	5.264758114769373387e-01
6.000000000000000000e+00	4.924597014216470781e-01
7.000000000000000000e+00	4.613659935931849754e-01
8.000000000000000000e+00	4.316927166266424365e-01
9.000000000000000000e+00	4.022106502450016885e-01
1.000000000000000000e+01	3.720718489322322742e-01
1.100000000000000000e+01	3.408761017494936207e-01
1.200000000000000000e+01	3.086871745671301848e-01
1.300000000000000000e+01	2.759966620968234419e-01
1.400000000000000000e+01	2.436395140702846962e-01
1.500000000000000000e+01	2.126710528765217156e-01
1.600000000000000000e+01	1.842198865042276035e-01
1.700000000000000000e+01	1.593339966879461223e-01
1.800000000000000000e+01	1.388381066110064010e-01
1.900000000000000000e+01	1.232191076693602005e-01
2.000000000000000000e+01	1.125530079465267008e-01
2.100000000000000000e+01	1.064819498300433875e-01
2.200000000000000000e+01	1.042439138901481432e-01
2.300000000000000000e+01	1.047514844501590964e-01
2.400000000000000000e+01	1.067102398518583045e-01
2.500000000000000000e+01	1.087626369666467446e-01
2.600000000000000000e+01	1.096402419617845819e-01
