0.000000000000000000e+00	7.847634852909364245e-01
1.000000000000000000e+00	7.177408352447963713e-01
2.000000000000000000e+00	6.587497951051326517e-01
3.000000000000000000e+00	6.070244491727041503e-01
4.000000000000000000e+00	5.616529941435584039e-01
5.000000000000000000e+00	5.216174238064620328e-01
6.000000000000000000e+00	4.858463874088540524e-01
7.000000000000000000e+00	4.532761463944053326e-01
8.000000000000000000e+00	4.229138475283814036e-01
9.000000000000000000e+00	3.938971440916757549e-01
1.000000000000000000e+01	3.655445478530758296e-01
1.100000000000000000e+01	3.373917513648039823e-01
1.200000000000000000e+01	3.092104454943866987e-01
1.300000000000000000e+01	2.810077549986938483e-01
1.400000000000000000e+01	2.530061811054334364e-01
1.500000000000000000e+01	2.256057150208625184e-01
1.600000000000000000e+01	1.993314097532718210e-01
1.700000000000000000e+01	1.747710230321570524e-01
1.800000000000000000e+01	1.525082517410833172e-01
1.900000000000000000e+01	1.330574862361105504e-01
2.000000000000000000e+01	1.168058844029945392e-01
2.100000000000000000e+01	1.039679119952498648e-01
2.200000000000000000e+01	9.455637678507916588e-02
2.300000000000000000e+01	8.837250051803745288e-02
2.400000000000000000e+01	8.501585869153051311e-02
2.500000000000000000e+01	8.391322869508034688e-02
2.600000000000000000e+01	8.436368359408158435e-02
2.700000000000000000e+01	8.559580575110596612e-02
2.800000000000000000e+01	8.683180379791770320e-02
2.900000000000000000e+01	8.735269678263546389e-02
