0.000000000000000000e+00	8.193838032393232496e-01
1.000000000000000000e+00	7.512237945401573080e-01
2.000000000000000000e+00	6.893673506859939737e-01
3.000000000000000000e+00	6.330610008648993592e-01
4.000000000000000000e+00	5.815790540643545059e-01
5.000000000000000000e+00	5.342515062950878857e-01
6.000000000000000000e+00	4.904902758529204321e-01
7.000000000000000000e+00	4.498102353339752946e-01
8.000000000000000000e+00	4.118421619703641068e-01
9.000000000000000000e+00	3.763357192197583911e-01
1.000000000000000000e+01	3.431517950534326844e-01
1.100000000000000000e+01	3.122448124134399317e-01
1.200000000000000000e+01	2.836368420036697868e-01
1.300000000000000000e+01	2.573863430147335651e-01
1.400000000000000000e+01	2.335550156303145553e-01
1.500000000000000000e+01	2.121764922860946423e-01
1.600000000000000000e+01	1.932303939551680561e-01
1.700000000000000000e+01	1.766246571658291742e-01
1.800000000000000000e+01	1.621880707743386663e-01
1.900000000000000000e+01	1.496737635279749568e-01
2.000000000000000000e+01	1.387730964079037232e-01
2.100000000000000000e+01	1.291381904405094205e-01
2.200000000000000000e+01	1.204103063417155672e-01
2.300000000000000000e+01	1.122506074409802268e-01
2.400000000000000000e+01	1.043695631589230538e-01
2.500000000000000000e+01	9.655141948290577036e-02
2.600000000000000000e+01	8.867075538826778291e-02
2.700000000000000000e+01	8.069908974584877326e-02
2.800000000000000000e+01	7.270068979682914323e-02
2.900000000000000000e+01	6.481801902908490565e-02
3.000000000000000000e+01	5.724849662629537261e-02
3.100000000000000000e+01	5.021527616852936027e-02
3.200000000000000000e+01	4.393546511516652209e-02
3.300000000000000000e+01	3.858951413306618838e-02
3.400000000000000000e+01	3.429537008694236860e-02
3.500000000000000000e+01	3.109042455970042682e-02
3.600000000000000000e+01	2.892336781848848029e-02
3.700000000000000000e+01	2.765688559976741887e-02
3.800000000000000000e+01	2.708085209657622172e-02
3.900000000000000000e+01	2.693442945750714954e-02
